step,upright,speed,reward,skill_name,fault_active
100749,1.0,0.0,0.5,none,False
100750,1.0,0.0,0.5,none,False
100751,1.0,0.0,0.5,none,False
100752,1.0,0.0,0.5,none,False
100753,1.0,0.0,0.5,none,False
100754,1.0,0.0,0.5,none,False
100755,1.0,0.0,0.5,none,False
100756,1.0,0.0,0.5,none,False
100757,1.0,0.0,0.5,none,False
100758,1.0,0.0,0.5,none,False
100759,1.0,0.0,0.5,none,False
100760,1.0,0.0,0.5,none,False
100761,1.0,0.0,0.5,none,False
100762,1.0,0.0,0.5,none,False
100763,1.0,0.0,0.5,none,False
100764,1.0,0.0,0.5,none,False
100765,1.0,0.0,0.5,none,False
100766,1.0,0.0,0.5,none,False
100767,1.0,0.0,0.5,none,False
100768,1.0,0.0,0.5,none,False
100769,1.0,0.0,0.5,none,False
100770,1.0,0.0,0.5,none,False
100771,1.0,0.0,0.5,none,False
100772,1.0,0.0,0.5,none,False
100773,1.0,0.0,0.5,none,False
100774,1.0,0.0,0.5,none,False
100775,1.0,0.0,0.5,none,False
100776,1.0,0.0,0.5,none,False
100777,1.0,0.0,0.5,none,False
100778,1.0,0.0,0.5,none,False
100779,1.0,0.0,0.5,none,False
100780,1.0,0.0,0.5,none,False
100781,1.0,0.0,0.5,none,False
100782,1.0,0.0,0.5,none,False
100783,1.0,0.0,0.5,none,False
100784,1.0,0.0,0.5,none,False
100785,1.0,0.0,0.5,none,False
100786,1.0,0.0,0.5,none,False
100787,1.0,0.0,0.5,none,False
100788,1.0,0.0,0.5,none,False
100789,1.0,0.0,0.5,none,False
100790,1.0,0.0,0.5,none,False
100791,1.0,0.0,0.5,none,False
100792,1.0,0.0,0.5,none,False
100793,1.0,0.0,0.5,none,False
100794,1.0,0.0,0.5,none,False
100795,1.0,0.0,0.5,none,False
100796,1.0,0.0,0.5,none,False
100797,1.0,0.0,0.5,none,False
100798,1.0,0.0,0.5,none,False
100799,1.0,0.0,0.5,none,False
100800,1.0,0.0061,0.5,none,False
100801,1.0,0.0357,0.5,none,False
100802,1.0,0.0812,0.5,none,False
100803,1.0,0.1113,0.5,none,False
100804,1.0,0.1253,0.5,none,False
100805,1.0,0.1408,0.5,none,False
100806,1.0,0.0907,0.5,none,False
100807,1.0,0.1198,0.5,none,False
100808,1.0,0.0467,0.5,none,False
100809,1.0,0.0522,0.5,none,False
100810,1.0,0.0405,0.5,none,False
100811,1.0,0.0313,0.5,none,False
100812,1.0,0.0083,0.5,none,False
100813,1.0,0.0726,0.5,none,False
100814,1.0,0.0793,0.5,none,False
100815,1.0,0.0581,0.5,none,False
100816,1.0,0.0955,0.5,none,False
100817,1.0,0.0839,0.5,none,False
100818,1.0,0.0648,0.5,none,False
100819,1.0,0.0718,0.5,none,False
100820,1.0,0.0589,0.5,none,False
100821,1.0,0.0403,0.5,none,False
100822,1.0,0.0327,0.5,none,False
100823,1.0,0.0277,0.5,none,False
100824,1.0,0.017,0.5,none,False
100825,1.0,0.0102,0.5,none,False
100826,1.0,0.0099,0.5,none,False
100827,1.0,0.008,0.5,none,False
100828,1.0,0.005,0.5,none,False
100829,1.0,0.0063,0.5,none,False
100830,1.0,0.009,0.5,none,False
100831,1.0,0.0096,0.5,none,False
100832,1.0,0.0108,0.5,none,False
100833,1.0,0.014,0.5,none,False
100834,1.0,0.0161,0.5,none,False
100835,1.0,0.0167,0.5,none,False
100836,1.0,0.0182,0.5,none,False
100837,1.0,0.0196,0.5,none,False
100838,1.0,0.0197,0.5,none,False
100839,1.0,0.0193,0.5,none,False
100840,1.0,0.0193,0.5,none,False
100841,1.0,0.0187,0.5,none,False
100842,1.0,0.0174,0.5,none,False
100843,1.0,0.0163,0.5,none,False
100844,1.0,0.0152,0.5,none,False
100845,1.0,0.0138,0.5,none,False
100846,1.0,0.0123,0.5,none,False
100847,1.0,0.0111,0.5,none,False
100848,1.0,0.01,0.5,none,False
100849,1.0,0.0088,0.5,none,False
100850,1.0,0.0078,0.5,none,False
100851,1.0,0.0071,0.5,none,False
100852,1.0,0.0064,0.5,none,False
100853,1.0,0.0057,0.5,none,False
100854,1.0,0.0053,0.5,none,False
100855,1.0,0.005,0.5,none,False
100856,1.0,0.0047,0.5,none,False
100857,1.0,0.0045,0.5,none,False
100858,1.0,0.0044,0.5,none,False
100859,1.0,0.0043,0.5,none,False
100860,1.0,0.0042,0.5,none,False
100861,1.0,0.0041,0.5,none,False
100862,1.0,0.004,0.5,none,False
100863,1.0,0.0039,0.5,none,False
100864,1.0,0.0038,0.5,none,False
100865,1.0,0.0037,0.5,none,False
100866,1.0,0.0035,0.5,none,False
100867,1.0,0.0033,0.5,none,False
100868,1.0,0.0032,0.5,none,False
100869,1.0,0.003,0.5,none,False
100870,1.0,0.0028,0.5,none,False
100871,1.0,0.0026,0.5,none,False
100872,1.0,0.0024,0.5,none,False
100873,1.0,0.0023,0.5,none,False
100874,1.0,0.0021,0.5,none,False
100875,1.0,0.0019,0.5,none,False
100876,1.0,0.0018,0.5,none,False
100877,1.0,0.0017,0.5,none,False
100878,1.0,0.0015,0.5,none,False
100879,1.0,0.0014,0.5,none,False
100880,1.0,0.0013,0.5,none,False
100881,1.0,0.0013,0.5,none,False
100882,1.0,0.0012,0.5,none,False
100883,1.0,0.0011,0.5,none,False
100884,1.0,0.0011,0.5,none,False
100885,1.0,0.001,0.5,none,False
100886,1.0,0.001,0.5,none,False
100887,1.0,0.0009,0.5,none,False
100888,1.0,0.0009,0.5,none,False
100889,1.0,0.0008,0.5,none,False
100890,1.0,0.0008,0.5,none,False
100891,1.0,0.0008,0.5,none,False
100892,1.0,0.0007,0.5,none,False
100893,1.0,0.0007,0.5,none,False
100894,1.0,0.0006,0.5,none,False
100895,1.0,0.0006,0.5,none,False
100896,1.0,0.0006,0.5,none,False
100897,1.0,0.0005,0.5,none,False
100898,1.0,0.0005,0.5,none,False
100899,1.0,0.0005,0.5,none,False
100900,1.0,0.0004,0.5,none,False
100901,1.0,0.0004,0.5,none,False
100902,1.0,0.0004,0.5,none,False
100903,1.0,0.0004,0.5,none,False
100904,1.0,0.0003,0.5,none,False
100905,1.0,0.0003,0.5,none,False
100906,1.0,0.0003,0.5,none,False
100907,1.0,0.0003,0.5,none,False
100908,1.0,0.0003,0.5,none,False
100909,1.0,0.0003,0.5,none,False
100910,1.0,0.0002,0.5,none,False
100911,1.0,0.0002,0.5,none,False
100912,1.0,0.0002,0.5,none,False
100913,1.0,0.0002,0.5,none,False
100914,1.0,0.0002,0.5,none,False
100915,1.0,0.0002,0.5,none,False
100916,1.0,0.0002,0.5,none,False
100917,1.0,0.0002,0.5,none,False
100918,1.0,0.0002,0.5,none,False
100919,1.0,0.0001,0.5,none,False
100920,1.0,0.0001,0.5,none,False
100921,1.0,0.0001,0.5,none,False
100922,1.0,0.0001,0.5,none,False
100923,1.0,0.0001,0.5,none,False
100924,1.0,0.0001,0.5,none,False
100925,1.0,0.0001,0.5,none,False
100926,1.0,0.0001,0.5,none,False
100927,1.0,0.0001,0.5,none,False
100928,1.0,0.0001,0.5,none,False
100929,1.0,0.0001,0.5,none,False
100930,1.0,0.0001,0.5,none,False
100931,1.0,0.0001,0.5,none,False
100932,1.0,0.0001,0.5,none,False
100933,1.0,0.0001,0.5,none,False
100934,1.0,0.0001,0.5,none,False
100935,1.0,0.0001,0.5,none,False
100936,1.0,0.0001,0.5,none,False
100937,1.0,0.0,0.5,none,False
100938,1.0,0.0,0.5,none,False
100939,1.0,0.0,0.5,none,False
100940,1.0,0.0,0.5,none,False
100941,1.0,0.0,0.5,none,False
100942,1.0,0.0,0.5,none,False
100943,1.0,0.0,0.5,none,False
100944,1.0,0.0,0.5,none,False
100945,1.0,0.0,0.5,none,False
100946,1.0,0.0,0.5,none,False
100947,1.0,0.0,0.5,none,False
100948,1.0,0.0,0.5,none,False
100949,1.0,0.0,0.5,none,False
100950,1.0,0.0,0.5,none,False
100951,1.0,0.0,0.5,none,False
100952,1.0,0.0,0.5,none,False
100953,1.0,0.0,0.5,none,False
100954,1.0,0.0,0.5,none,False
100955,1.0,0.0,0.5,none,False
100956,1.0,0.0,0.5,none,False
100957,1.0,0.0,0.5,none,False
100958,1.0,0.0,0.5,none,False
100959,1.0,0.0,0.5,none,False
100960,1.0,0.0,0.5,none,False
100961,1.0,0.0,0.5,none,False
100962,1.0,0.0,0.5,none,False
100963,1.0,0.0,0.5,none,False
100964,1.0,0.0,0.5,none,False
100965,1.0,0.0,0.5,none,False
100966,1.0,0.0,0.5,none,False
100967,1.0,0.0,0.5,none,False
100968,1.0,0.0,0.5,none,False
100969,1.0,0.0,0.5,none,False
100970,1.0,0.0,0.5,none,False
100971,1.0,0.0,0.5,none,False
100972,1.0,0.0,0.5,none,False
100973,1.0,0.0,0.5,none,False
100974,1.0,0.0,0.5,none,False
100975,1.0,0.0,0.5,none,False
100976,1.0,0.0,0.5,none,False
100977,1.0,0.0,0.5,none,False
100978,1.0,0.0,0.5,none,False
100979,1.0,0.0,0.5,none,False
100980,1.0,0.0,0.5,none,False
100981,1.0,0.0,0.5,none,False
100982,1.0,0.0,0.5,none,False
100983,1.0,0.0,0.5,none,False
100984,1.0,0.0,0.5,none,False
100985,1.0,0.0,0.5,none,False
100986,1.0,0.0,0.5,none,False
100987,1.0,0.0,0.5,none,False
100988,1.0,0.0,0.5,none,False
100989,1.0,0.0,0.5,none,False
100990,1.0,0.0,0.5,none,False
100991,1.0,0.0,0.5,none,False
100992,1.0,0.0,0.5,none,False
100993,1.0,0.0,0.5,none,False
100994,1.0,0.0,0.5,none,False
100995,1.0,0.0,0.5,none,False
100996,1.0,0.0,0.5,none,False
100997,1.0,0.0,0.5,none,False
100998,1.0,0.0,0.5,none,False
100999,1.0,0.0,0.5,none,False
101000,1.0,0.0,0.5,none,False
101001,1.0,0.0,0.5,none,False
101002,1.0,0.0,0.5,none,False
101003,1.0,0.0,0.5,none,False
101004,1.0,0.0,0.5,none,False
101005,1.0,0.0,0.5,none,False
101006,1.0,0.0,0.5,none,False
101007,1.0,0.0,0.5,none,False
101008,1.0,0.0,0.5,none,False
101009,1.0,0.0,0.5,none,False
101010,1.0,0.0,0.5,none,False
101011,1.0,0.0,0.5,none,False
101012,1.0,0.0,0.5,none,False
101013,1.0,0.0,0.5,none,False
101014,1.0,0.0,0.5,none,False
101015,1.0,0.0,0.5,none,False
101016,1.0,0.0,0.5,none,False
101017,1.0,0.0,0.5,none,False
101018,1.0,0.0,0.5,none,False
101019,1.0,0.0,0.5,none,False
101020,1.0,0.0,0.5,none,False
101021,1.0,0.0,0.5,none,False
101022,1.0,0.0,0.5,none,False
101023,1.0,0.0,0.5,none,False
101024,1.0,0.0,0.5,none,False
101025,1.0,0.0,0.5,none,False
101026,1.0,0.0,0.5,none,False
101027,1.0,0.0,0.5,none,False
101028,1.0,0.0,0.5,none,False
101029,1.0,0.0,0.5,none,False
101030,1.0,0.0,0.5,none,False
101031,1.0,0.0,0.5,none,False
101032,1.0,0.0,0.5,none,False
101033,1.0,0.0,0.5,none,False
101034,1.0,0.0,0.5,none,False
101035,1.0,0.0,0.5,none,False
101036,1.0,0.0,0.5,none,False
101037,1.0,0.0,0.5,none,False
101038,1.0,0.0,0.5,none,False
101039,1.0,0.0,0.5,none,False
101040,1.0,0.0,0.5,none,False
101041,1.0,0.0,0.5,none,False
101042,1.0,0.0,0.5,none,False
101043,1.0,0.0,0.5,none,False
101044,1.0,0.0,0.5,none,False
101045,1.0,0.0,0.5,none,False
101046,1.0,0.0,0.5,none,False
101047,1.0,0.0,0.5,none,False
101048,1.0,0.0,0.5,none,False
101049,1.0,0.0,0.5,none,False
101050,1.0,0.0,0.5,none,False
101051,1.0,0.0,0.5,none,False
101052,1.0,0.0,0.5,none,False
101053,1.0,0.0,0.5,none,False
101054,1.0,0.0,0.5,none,False
101055,1.0,0.0,0.5,none,False
101056,1.0,0.0,0.5,none,False
101057,1.0,0.0,0.5,none,False
101058,1.0,0.0,0.5,none,False
101059,1.0,0.0,0.5,none,False
101060,1.0,0.0,0.5,none,False
101061,1.0,0.0,0.5,none,False
101062,1.0,0.0,0.5,none,False
101063,1.0,0.0,0.5,none,False
101064,1.0,0.0,0.5,none,False
101065,1.0,0.0,0.5,none,False
101066,1.0,0.0,0.5,none,False
101067,1.0,0.0,0.5,none,False
101068,1.0,0.0,0.5,none,False
101069,1.0,0.0,0.5,none,False
101070,1.0,0.0,0.5,none,False
101071,1.0,0.0,0.5,none,False
101072,1.0,0.0,0.5,none,False
101073,1.0,0.0,0.5,none,False
101074,1.0,0.0,0.5,none,False
101075,1.0,0.0,0.5,none,False
101076,1.0,0.0,0.5,none,False
101077,1.0,0.0,0.5,none,False
101078,1.0,0.0,0.5,none,False
101079,1.0,0.0,0.5,none,False
101080,1.0,0.0,0.5,none,False
101081,1.0,0.0,0.5,none,False
101082,1.0,0.0,0.5,none,False
101083,1.0,0.0,0.5,none,False
101084,1.0,0.0,0.5,none,False
101085,1.0,0.0,0.5,none,False
101086,1.0,0.0,0.5,none,False
101087,1.0,0.0,0.5,none,False
101088,1.0,0.0,0.5,none,False
101089,1.0,0.0,0.5,none,False
101090,1.0,0.0,0.5,none,False
101091,1.0,0.0,0.5,none,False
101092,1.0,0.0,0.5,none,False
101093,1.0,0.0,0.5,none,False
101094,1.0,0.0,0.5,none,False
101095,1.0,0.0,0.5,none,False
101096,1.0,0.0,0.5,none,False
101097,1.0,0.0,0.5,none,False
101098,1.0,0.0,0.5,none,False
101099,1.0,0.0,0.5,none,False
101100,1.0,0.0,0.5,none,False
101101,1.0,0.0,0.5,none,False
101102,1.0,0.0,0.5,none,False
101103,1.0,0.0,0.5,none,False
101104,1.0,0.0,0.5,none,False
101105,1.0,0.0,0.5,none,False
101106,1.0,0.0,0.5,none,False
101107,1.0,0.0,0.5,none,False
101108,1.0,0.0,0.5,none,False
101109,1.0,0.0,0.5,none,False
101110,1.0,0.0,0.5,none,False
101111,1.0,0.0,0.5,none,False
101112,1.0,0.0,0.5,none,False
101113,1.0,0.0,0.5,none,False
101114,1.0,0.0,0.5,none,False
101115,1.0,0.0,0.5,none,False
101116,1.0,0.0,0.5,none,False
101117,1.0,0.0,0.5,none,False
101118,1.0,0.0,0.5,none,False
101119,1.0,0.0,0.5,none,False
101120,1.0,0.0,0.5,none,False
101121,1.0,0.0,0.5,none,False
101122,1.0,0.0,0.5,none,False
101123,1.0,0.0,0.5,none,False
101124,1.0,0.0,0.5,none,False
101125,1.0,0.0,0.5,none,False
101126,1.0,0.0,0.5,none,False
101127,1.0,0.0,0.5,none,False
101128,1.0,0.0,0.5,none,False
101129,1.0,0.0,0.5,none,False
101130,1.0,0.0,0.5,none,False
101131,1.0,0.0,0.5,none,False
101132,1.0,0.0,0.5,none,False
101133,1.0,0.0,0.5,none,False
101134,1.0,0.0,0.5,none,False
101135,1.0,0.0,0.5,none,False
101136,1.0,0.0,0.5,none,False
101137,1.0,0.0,0.5,none,False
101138,1.0,0.0,0.5,none,False
101139,1.0,0.0,0.5,none,False
101140,1.0,0.0,0.5,none,False
101141,1.0,0.0,0.5,none,False
101142,1.0,0.0,0.5,none,False
101143,1.0,0.0,0.5,none,False
101144,1.0,0.0,0.5,none,False
101145,1.0,0.0,0.5,none,False
101146,1.0,0.0,0.5,none,False
101147,1.0,0.0,0.5,none,False
101148,1.0,0.0,0.5,none,False
101149,1.0,0.0,0.5,none,False
101150,1.0,0.0,0.5,none,False
101151,1.0,0.0,0.5,none,False
101152,1.0,0.0,0.5,none,False
101153,1.0,0.0,0.5,none,False
101154,1.0,0.0,0.5,none,False
101155,1.0,0.0,0.5,none,False
101156,1.0,0.0,0.5,none,False
101157,1.0,0.0,0.5,none,False
101158,1.0,0.0,0.5,none,False
101159,1.0,0.0,0.5,none,False
101160,1.0,0.0,0.5,none,False
101161,1.0,0.0,0.5,none,False
101162,1.0,0.0,0.5,none,False
101163,1.0,0.0,0.5,none,False
101164,1.0,0.0,0.5,none,False
101165,1.0,0.0,0.5,none,False
101166,1.0,0.0,0.5,none,False
101167,1.0,0.0,0.5,none,False
101168,1.0,0.0,0.5,none,False
101169,1.0,0.0,0.5,none,False
101170,1.0,0.0,0.5,none,False
101171,1.0,0.0,0.5,none,False
101172,1.0,0.0,0.5,none,False
101173,1.0,0.0,0.5,none,False
101174,1.0,0.0,0.5,none,False
101175,1.0,0.0,0.5,none,False
101176,1.0,0.0,0.5,none,False
101177,1.0,0.0,0.5,none,False
101178,1.0,0.0,0.5,none,False
101179,1.0,0.0,0.5,none,False
101180,1.0,0.0,0.5,none,False
101181,1.0,0.0,0.5,none,False
101182,1.0,0.0,0.5,none,False
101183,1.0,0.0,0.5,none,False
101184,1.0,0.0,0.5,none,False
101185,1.0,0.0,0.5,none,False
101186,1.0,0.0,0.5,none,False
101187,1.0,0.0,0.5,none,False
101188,1.0,0.0,0.5,none,False
101189,1.0,0.0,0.5,none,False
101190,1.0,0.0,0.5,none,False
101191,1.0,0.0,0.5,none,False
101192,1.0,0.0,0.5,none,False
101193,1.0,0.0,0.5,none,False
101194,1.0,0.0,0.5,none,False
101195,1.0,0.0,0.5,none,False
101196,1.0,0.0,0.5,none,False
101197,1.0,0.0,0.5,none,False
101198,1.0,0.0,0.5,none,False
101199,1.0,0.0,0.5,none,False
101200,1.0,0.0,0.5,none,False
101201,1.0,0.0,0.5,none,False
101202,1.0,0.0,0.5,none,False
101203,1.0,0.0,0.5,none,False
101204,1.0,0.0,0.5,none,False
101205,1.0,0.0,0.5,none,False
101206,1.0,0.0,0.5,none,False
101207,1.0,0.0,0.5,none,False
101208,1.0,0.0,0.5,none,False
101209,1.0,0.0,0.5,none,False
101210,1.0,0.0,0.5,none,False
101211,1.0,0.0,0.5,none,False
101212,1.0,0.0,0.5,none,False
101213,1.0,0.0,0.5,none,False
101214,1.0,0.0,0.5,none,False
101215,1.0,0.0,0.5,none,False
101216,1.0,0.0,0.5,none,False
101217,1.0,0.0,0.5,none,False
101218,1.0,0.0,0.5,none,False
101219,1.0,0.0,0.5,none,False
101220,1.0,0.0,0.5,none,False
101221,1.0,0.0,0.5,none,False
101222,1.0,0.0,0.5,none,False
101223,1.0,0.0,0.5,none,False
101224,1.0,0.0,0.5,none,False
101225,1.0,0.0,0.5,none,False
101226,1.0,0.0,0.5,none,False
101227,1.0,0.0,0.5,none,False
101228,1.0,0.0,0.5,none,False
101229,1.0,0.0,0.5,none,False
101230,1.0,0.0,0.5,none,False
101231,1.0,0.0,0.5,none,False
101232,1.0,0.0,0.5,none,False
101233,1.0,0.0,0.5,none,False
101234,1.0,0.0,0.5,none,False
101235,1.0,0.0,0.5,none,False
101236,1.0,0.0,0.5,none,False
101237,1.0,0.0,0.5,none,False
101238,1.0,0.0,0.5,none,False
101239,1.0,0.0,0.5,none,False
101240,1.0,0.0,0.5,none,False
101241,1.0,0.0,0.5,none,False
101242,1.0,0.0,0.5,none,False
101243,1.0,0.0,0.5,none,False
101244,1.0,0.0,0.5,none,False
101245,1.0,0.0,0.5,none,False
101246,1.0,0.0,0.5,none,False
101247,1.0,0.0,0.5,none,False
101248,1.0,0.0,0.5,none,False
101249,1.0,0.0,0.5,none,False
101250,1.0,0.0,0.5,none,False
101251,1.0,0.0,0.5,none,False
101252,1.0,0.0,0.5,none,False
101253,1.0,0.0,0.5,none,False
101254,1.0,0.0,0.5,none,False
101255,1.0,0.0,0.5,none,False
101256,1.0,0.0,0.5,none,False
101257,1.0,0.0,0.5,none,False
101258,1.0,0.0,0.5,none,False
101259,1.0,0.0,0.5,none,False
101260,1.0,0.0,0.5,none,False
101261,1.0,0.0,0.5,none,False
101262,1.0,0.0,0.5,none,False
101263,1.0,0.0,0.5,none,False
101264,1.0,0.0,0.5,none,False
101265,1.0,0.0,0.5,none,False
101266,1.0,0.0,0.5,none,False
101267,1.0,0.0,0.5,none,False
101268,1.0,0.0,0.5,none,False
101269,1.0,0.0,0.5,none,False
101270,1.0,0.0,0.5,none,False
101271,1.0,0.0,0.5,none,False
101272,1.0,0.0,0.5,none,False
101273,1.0,0.0,0.5,none,False
101274,1.0,0.0,0.5,none,False
101275,1.0,0.0,0.5,none,False
101276,1.0,0.0,0.5,none,False
101277,1.0,0.0,0.5,none,False
101278,1.0,0.0,0.5,none,False
101279,1.0,0.0,0.5,none,False
101280,1.0,0.0,0.5,none,False
101281,1.0,0.0,0.5,none,False
101282,1.0,0.0,0.5,none,False
101283,1.0,0.0,0.5,none,False
101284,1.0,0.0,0.5,none,False
101285,1.0,0.0,0.5,none,False
101286,1.0,0.0,0.5,none,False
101287,1.0,0.0,0.5,none,False
101288,1.0,0.0,0.5,none,False
101289,1.0,0.0,0.5,none,False
101290,1.0,0.0,0.5,none,False
101291,1.0,0.0,0.5,none,False
101292,1.0,0.0,0.5,none,False
101293,1.0,0.0,0.5,none,False
101294,1.0,0.0,0.5,none,False
101295,1.0,0.0,0.5,none,False
101296,1.0,0.0,0.5,none,False
101297,1.0,0.0,0.5,none,False
101298,1.0,0.0,0.5,none,False
101299,1.0,0.0,0.5,none,False
101300,1.0,0.0,0.5,none,False
101301,1.0,0.0,0.5,none,False
101302,1.0,0.0,0.5,none,False
101303,1.0,0.0,0.5,none,False
101304,1.0,0.0,0.5,none,False
101305,1.0,0.0,0.5,none,False
101306,1.0,0.0,0.5,none,False
101307,1.0,0.0,0.5,none,False
101308,1.0,0.0,0.5,none,False
101309,1.0,0.0,0.5,none,False
101310,1.0,0.0,0.5,none,False
101311,1.0,0.0,0.5,none,False
101312,1.0,0.0,0.5,none,False
101313,1.0,0.0,0.5,none,False
101314,1.0,0.0,0.5,none,False
101315,1.0,0.0,0.5,none,False
101316,1.0,0.0,0.5,none,False
101317,1.0,0.0,0.5,none,False
101318,1.0,0.0,0.5,none,False
101319,1.0,0.0,0.5,none,False
101320,1.0,0.0,0.5,none,False
101321,1.0,0.0,0.5,none,False
101322,1.0,0.0,0.5,none,False
101323,1.0,0.0,0.5,none,False
101324,1.0,0.0,0.5,none,False
101325,1.0,0.0,0.5,none,False
101326,1.0,0.0,0.5,none,False
101327,1.0,0.0,0.5,none,False
101328,1.0,0.0,0.5,none,False
101329,1.0,0.0,0.5,none,False
101330,1.0,0.0,0.5,none,False
101331,1.0,0.0,0.5,none,False
101332,1.0,0.0,0.5,none,False
101333,1.0,0.0,0.5,none,False
101334,1.0,0.0,0.5,none,False
101335,1.0,0.0,0.5,none,False
101336,1.0,0.0,0.5,none,False
101337,1.0,0.0,0.5,none,False
101338,1.0,0.0,0.5,none,False
101339,1.0,0.0,0.5,none,False
101340,1.0,0.0,0.5,none,False
101341,1.0,0.0,0.5,none,False
101342,1.0,0.0,0.5,none,False
101343,1.0,0.0,0.5,none,False
101344,1.0,0.0,0.5,none,False
101345,1.0,0.0,0.5,none,False
101346,1.0,0.0,0.5,none,False
101347,1.0,0.0,0.5,none,False
101348,1.0,0.0,0.5,none,False
101349,1.0,0.0,0.5,none,False
101350,1.0,0.0,0.5,none,False
101351,1.0,0.0,0.5,none,False
101352,1.0,0.0,0.5,none,False
101353,1.0,0.0,0.5,none,False
101354,1.0,0.0,0.5,none,False
101355,1.0,0.0,0.5,none,False
101356,1.0,0.0,0.5,none,False
101357,1.0,0.0,0.5,none,False
101358,1.0,0.0,0.5,none,False
101359,1.0,0.0,0.5,none,False
101360,1.0,0.0,0.5,none,False
101361,1.0,0.0,0.5,none,False
101362,1.0,0.0,0.5,none,False
101363,1.0,0.0,0.5,none,False
101364,1.0,0.0,0.5,none,False
101365,1.0,0.0,0.5,none,False
101366,1.0,0.0,0.5,none,False
101367,1.0,0.0,0.5,none,False
101368,1.0,0.0,0.5,none,False
101369,1.0,0.0,0.5,none,False
101370,1.0,0.0,0.5,none,False
101371,1.0,0.0,0.5,none,False
101372,1.0,0.0,0.5,none,False
101373,1.0,0.0,0.5,none,False
101374,1.0,0.0,0.5,none,False
101375,1.0,0.0,0.5,none,False
101376,1.0,0.0,0.5,none,False
101377,1.0,0.0,0.5,none,False
101378,1.0,0.0,0.5,none,False
101379,1.0,0.0,0.5,none,False
101380,1.0,0.0,0.5,none,False
101381,1.0,0.0,0.5,none,False
101382,1.0,0.0,0.5,none,False
101383,1.0,0.0,0.5,none,False
101384,1.0,0.0,0.5,none,False
101385,1.0,0.0,0.5,none,False
101386,1.0,0.0,0.5,none,False
101387,1.0,0.0,0.5,none,False
101388,1.0,0.0,0.5,none,False
101389,1.0,0.0,0.5,none,False
101390,1.0,0.0,0.5,none,False
101391,1.0,0.0,0.5,none,False
101392,1.0,0.0,0.5,none,False
101393,1.0,0.0,0.5,none,False
101394,1.0,0.0,0.5,none,False
101395,1.0,0.0,0.5,none,False
101396,1.0,0.0,0.5,none,False
101397,1.0,0.0,0.5,none,False
101398,1.0,0.0,0.5,none,False
101399,1.0,0.0,0.5,none,False
101400,1.0,0.0,0.5,none,False
101401,1.0,0.0,0.5,none,False
101402,1.0,0.0,0.5,none,False
101403,1.0,0.0,0.5,none,False
101404,1.0,0.0,0.5,none,False
101405,1.0,0.0,0.5,none,False
101406,1.0,0.0,0.5,none,False
101407,1.0,0.0,0.5,none,False
101408,1.0,0.0,0.5,none,False
101409,1.0,0.0,0.5,none,False
101410,1.0,0.0,0.5,none,False
101411,1.0,0.0,0.5,none,False
101412,1.0,0.0,0.5,none,False
101413,1.0,0.0,0.5,none,False
101414,1.0,0.0,0.5,none,False
101415,1.0,0.0,0.5,none,False
101416,1.0,0.0,0.5,none,False
101417,1.0,0.0,0.5,none,False
101418,1.0,0.0,0.5,none,False
101419,1.0,0.0,0.5,none,False
101420,1.0,0.0,0.5,none,False
101421,1.0,0.0,0.5,none,False
101422,1.0,0.0,0.5,none,False
101423,1.0,0.0,0.5,none,False
101424,1.0,0.0,0.5,none,False
101425,1.0,0.0,0.5,none,False
101426,1.0,0.0,0.5,none,False
101427,1.0,0.0,0.5,none,False
101428,1.0,0.0,0.5,none,False
101429,1.0,0.0,0.5,none,False
101430,1.0,0.0,0.5,none,False
101431,1.0,0.0,0.5,none,False
101432,1.0,0.0,0.5,none,False
101433,1.0,0.0,0.5,none,False
101434,1.0,0.0,0.5,none,False
101435,1.0,0.0,0.5,none,False
101436,1.0,0.0,0.5,none,False
101437,1.0,0.0,0.5,none,False
101438,1.0,0.0,0.5,none,False
101439,1.0,0.0,0.5,none,False
101440,1.0,0.0,0.5,none,False
101441,1.0,0.0,0.5,none,False
101442,1.0,0.0,0.5,none,False
101443,1.0,0.0,0.5,none,False
101444,1.0,0.0,0.5,none,False
101445,1.0,0.0,0.5,none,False
101446,1.0,0.0,0.5,none,False
101447,1.0,0.0,0.5,none,False
101448,1.0,0.0,0.5,none,False
101449,1.0,0.0,0.5,none,False
101450,1.0,0.0,0.5,none,False
101451,1.0,0.0,0.5,none,False
101452,1.0,0.0,0.5,none,False
101453,1.0,0.0,0.5,none,False
101454,1.0,0.0,0.5,none,False
101455,1.0,0.0,0.5,none,False
101456,1.0,0.0,0.5,none,False
101457,1.0,0.0,0.5,none,False
101458,1.0,0.0,0.5,none,False
101459,1.0,0.0,0.5,none,False
101460,1.0,0.0,0.5,none,False
101461,1.0,0.0,0.5,none,False
101462,1.0,0.0,0.5,none,False
101463,1.0,0.0,0.5,none,False
101464,1.0,0.0,0.5,none,False
101465,1.0,0.0,0.5,none,False
101466,1.0,0.0,0.5,none,False
101467,1.0,0.0,0.5,none,False
101468,1.0,0.0,0.5,none,False
101469,1.0,0.0,0.5,none,False
101470,1.0,0.0,0.5,none,False
101471,1.0,0.0,0.5,none,False
101472,1.0,0.0,0.5,none,False
101473,1.0,0.0,0.5,none,False
101474,1.0,0.0,0.5,none,False
101475,1.0,0.0,0.5,none,False
101476,1.0,0.0,0.5,none,False
101477,1.0,0.0,0.5,none,False
