step,upright,speed,reward,skill_name,fault_active,reconnect_active
157,0.9998,0.4884,0.4999,flat_walk_trot,False,False
158,0.9993,0.4316,0.4999,flat_walk_trot,False,False
159,0.9992,0.6065,0.4989,flat_walk_trot,False,False
160,0.9983,0.5184,0.4987,flat_walk_trot,False,False
161,0.9979,0.47,0.4991,flat_walk_trot,False,False
162,0.9965,0.3614,0.4958,flat_walk_trot,False,False
163,0.9949,0.3737,0.4993,flat_walk_trot,False,False
164,0.9936,0.4044,0.5065,flat_walk_trot,False,False
165,0.9921,0.3675,0.5081,flat_walk_trot,False,False
166,0.9935,0.2103,0.5191,flat_walk_trot,False,False
167,0.9947,0.1687,0.5125,flat_walk_trot,False,False
168,0.9967,0.315,0.5106,flat_walk_trot,False,False
169,0.9982,0.3813,0.5145,flat_walk_trot,False,False
170,0.9994,0.4501,0.511,flat_walk_trot,False,False
171,1.0,0.4926,0.5091,flat_walk_trot,False,False
172,0.9997,0.4913,0.5104,flat_walk_trot,False,False
173,0.9995,0.4454,0.507,flat_walk_trot,False,False
174,0.9991,0.5692,0.4961,flat_walk_trot,False,False
175,0.9983,0.4721,0.4974,flat_walk_trot,False,False
176,0.9978,0.4156,0.4987,flat_walk_trot,False,False
177,0.9961,0.3449,0.4974,flat_walk_trot,False,False
178,0.9946,0.3924,0.5026,flat_walk_trot,False,False
179,0.9931,0.3888,0.503,flat_walk_trot,False,False
180,0.9928,0.2958,0.5103,flat_walk_trot,False,False
181,0.9932,0.1525,0.5073,flat_walk_trot,False,False
182,0.9943,0.2286,0.5015,flat_walk_trot,False,False
183,0.9959,0.3291,0.5058,flat_walk_trot,False,False
184,0.9978,0.3476,0.5046,flat_walk_trot,False,False
185,0.9991,0.4303,0.5035,flat_walk_trot,False,False
186,1.0,0.4835,0.5045,flat_walk_trot,False,False
187,0.9998,0.4972,0.5041,flat_walk_trot,False,False
188,0.9993,0.4564,0.4997,flat_walk_trot,False,False
189,0.9992,0.6247,0.4948,flat_walk_trot,False,False
190,0.9983,0.5331,0.4969,flat_walk_trot,False,False
191,0.9979,0.4819,0.4959,flat_walk_trot,False,False
192,0.9966,0.3707,0.4926,flat_walk_trot,False,False
193,0.9951,0.374,0.4987,flat_walk_trot,False,False
194,0.9938,0.4033,0.5003,flat_walk_trot,False,False
195,0.992,0.4217,0.5025,flat_walk_trot,False,False
196,0.9935,0.2343,0.5156,flat_walk_trot,False,False
197,0.9949,0.161,0.5072,flat_walk_trot,False,False
198,0.9969,0.3177,0.5168,flat_walk_trot,False,False
199,0.9983,0.3863,0.515,flat_walk_trot,False,False
200,0.9994,0.4546,0.513,flat_walk_trot,False,False
201,1.0,0.498,0.5164,flat_walk_trot,False,False
202,0.9996,0.4955,0.5115,flat_walk_trot,False,False
203,0.9995,0.4542,0.5249,flat_walk_trot,False,False
204,0.9991,0.5674,0.4931,flat_walk_trot,False,False
205,0.9984,0.4756,0.4827,flat_walk_trot,False,False
206,0.9979,0.4084,0.4942,flat_walk_trot,False,False
207,0.9962,0.3419,0.4895,flat_walk_trot,False,False
208,0.9948,0.3837,0.4943,flat_walk_trot,False,False
209,0.9932,0.4194,0.4986,flat_walk_trot,False,False
210,0.9927,0.3322,0.5213,flat_walk_trot,False,False
211,0.9934,0.1683,0.5216,flat_walk_trot,False,False
212,0.9946,0.1882,0.5084,flat_walk_trot,False,False
213,0.9964,0.3071,0.5129,flat_walk_trot,False,False
214,0.9979,0.372,0.5095,flat_walk_trot,False,False
215,0.9992,0.4354,0.5058,flat_walk_trot,False,False
216,1.0,0.4771,0.507,flat_walk_trot,False,False
217,0.9998,0.4912,0.5081,flat_walk_trot,False,False
218,0.9993,0.4325,0.5013,flat_walk_trot,False,False
219,0.9992,0.6256,0.494,flat_walk_trot,False,False
220,0.9984,0.5198,0.495,flat_walk_trot,False,False
221,0.998,0.4605,0.4933,flat_walk_trot,False,False
222,0.9965,0.3515,0.4882,flat_walk_trot,False,False
223,0.9952,0.373,0.4869,flat_walk_trot,False,False
224,0.9939,0.3915,0.4879,flat_walk_trot,False,False
225,0.992,0.4093,0.4852,flat_walk_trot,False,False
226,0.9936,0.211,0.482,flat_walk_trot,False,False
227,0.995,0.1654,0.4906,flat_walk_trot,False,False
228,0.9971,0.3257,0.4888,flat_walk_trot,False,False
229,0.9984,0.4026,0.4909,flat_walk_trot,False,False
230,0.9995,0.4657,0.4944,flat_walk_trot,False,False
231,1.0,0.5076,0.4934,flat_walk_trot,False,False
232,0.9995,0.5094,0.4943,flat_walk_trot,False,False
233,0.9995,0.4574,0.5018,flat_walk_trot,False,False
234,0.999,0.517,0.5047,flat_walk_trot,False,False
235,0.9984,0.4477,0.5029,flat_walk_trot,False,False
236,0.9976,0.3746,0.5054,flat_walk_trot,False,False
237,0.9958,0.3369,0.5059,flat_walk_trot,False,False
238,0.9944,0.3975,0.5065,flat_walk_trot,False,False
239,0.9934,0.3365,0.5122,flat_walk_trot,False,False
240,0.9927,0.2535,0.5091,flat_walk_trot,False,False
241,0.9931,0.1646,0.5012,flat_walk_trot,False,False
242,0.9942,0.2265,0.5005,flat_walk_trot,False,False
243,0.996,0.3065,0.502,flat_walk_trot,False,False
244,0.9978,0.3817,0.5015,flat_walk_trot,False,False
