step,upright,speed,reward,skill_name,fault_active,reconnect_active
290,0.9996,0.5014,0.497,flat_walk_trot,False,False
291,1.0,0.601,0.4986,flat_walk_trot,False,False
292,0.9996,0.5453,0.4384,flat_walk_trot,False,False
293,0.9997,0.4406,0.3936,flat_walk_trot,False,False
294,0.9995,0.4612,0.522,flat_walk_trot,False,False
295,0.9991,0.3221,0.4733,flat_walk_trot,False,False
296,0.9987,0.182,0.4737,flat_walk_trot,False,False
297,0.9977,0.0829,0.4903,flat_walk_trot,False,False
298,0.9974,0.1393,0.4193,flat_walk_trot,False,False
299,0.9974,0.1961,0.5968,flat_walk_trot,False,False
300,0.9969,0.111,0.6038,flat_walk_trot,False,False
301,0.9978,0.1566,0.5329,flat_walk_trot,False,False
302,0.9982,0.3394,0.57,flat_walk_trot,False,False
303,0.9992,0.4714,0.513,flat_walk_trot,False,False
304,0.9998,0.4986,0.5886,flat_walk_trot,False,False
305,0.9999,0.3647,0.8321,flat_walk_trot,False,False
306,0.9998,0.4237,0.8878,flat_walk_trot,False,False
307,0.9995,0.3564,0.7892,flat_walk_trot,False,False
308,0.9996,0.4271,0.6034,flat_walk_trot,False,False
309,0.9991,0.4042,0.5066,flat_walk_trot,False,False
310,0.9986,0.3457,0.5108,flat_walk_trot,False,False
311,0.9977,0.2746,0.4512,flat_walk_trot,False,False
312,0.996,0.2446,0.4796,flat_walk_trot,False,False
313,0.9952,0.2865,0.4947,flat_walk_trot,False,False
314,0.9944,0.2372,0.4771,flat_walk_trot,False,False
315,0.9936,0.2025,0.5047,flat_walk_trot,False,False
316,0.9944,0.178,0.4864,flat_walk_trot,False,False
317,0.9955,0.16,0.5047,flat_walk_trot,False,False
318,0.9971,0.3452,0.5175,flat_walk_trot,False,False
319,0.9986,0.437,0.4875,flat_walk_trot,False,False
320,0.9996,0.497,0.492,flat_walk_trot,False,False
321,1.0,0.5933,0.4977,flat_walk_trot,False,False
322,0.9996,0.548,0.4383,flat_walk_trot,False,False
323,0.9996,0.4215,0.3733,flat_walk_trot,False,False
324,0.9995,0.4858,0.5253,flat_walk_trot,False,False
325,0.9991,0.337,0.4885,flat_walk_trot,False,False
326,0.9989,0.2102,0.4761,flat_walk_trot,False,False
327,0.9976,0.0678,0.4922,flat_walk_trot,False,False
328,0.9973,0.158,0.4064,flat_walk_trot,False,False
329,0.9974,0.1836,0.5858,flat_walk_trot,False,False
330,0.9967,0.1405,0.6265,flat_walk_trot,False,False
331,0.9977,0.1446,0.5339,flat_walk_trot,False,False
332,0.9983,0.3336,0.5683,flat_walk_trot,False,False
333,0.9992,0.4677,0.513,flat_walk_trot,False,False
334,0.9998,0.5265,0.566,flat_walk_trot,False,False
335,0.9999,0.3002,0.7586,flat_walk_trot,False,False
336,0.9998,0.4302,0.884,flat_walk_trot,False,False
337,0.9995,0.3533,0.778,flat_walk_trot,False,False
338,0.9995,0.4302,0.6108,flat_walk_trot,False,False
339,0.9991,0.4284,0.5133,flat_walk_trot,False,False
340,0.9986,0.3487,0.4848,flat_walk_trot,False,False
341,0.9977,0.2675,0.4461,flat_walk_trot,False,False
