method,step,speed,upright,fault_active,reconnect_active
Baseline C,142961,0.0,1.0,False,
Baseline C,142962,0.0,1.0,False,
Baseline C,142963,0.0,1.0,False,
Baseline C,142964,0.0,1.0,False,
Baseline C,142965,0.0,1.0,False,
Baseline C,142966,0.0,1.0,False,
Baseline C,142967,0.0,1.0,False,
Baseline C,142968,0.0,1.0,False,
Baseline C,142969,0.0,1.0,False,
Baseline C,142970,0.0,1.0,False,
Baseline C,142971,0.0,1.0,False,
Baseline C,142972,0.0,1.0,False,
Baseline C,142973,0.0,1.0,False,
Baseline C,142974,0.0,1.0,False,
Baseline C,142975,0.0,1.0,False,
Baseline C,142976,0.0,1.0,False,
Baseline C,142977,0.0,1.0,False,
Baseline C,142978,0.0,1.0,False,
Baseline C,142979,0.0,1.0,False,
Baseline C,142980,0.0,1.0,False,
Baseline C,142981,0.0,1.0,False,
Baseline C,142982,0.0,1.0,False,
Baseline C,142983,0.0,1.0,False,
Baseline C,142984,0.0,1.0,False,
Baseline C,142985,0.0,1.0,False,
Baseline C,142986,0.0,1.0,False,
Baseline C,142987,0.0,1.0,False,
Baseline C,142988,0.0,1.0,False,
Baseline C,142989,0.0,1.0,False,
Baseline C,142990,0.0,1.0,False,
Baseline C,142991,0.0,1.0,False,
Baseline C,142992,0.0,1.0,False,
Baseline C,142993,0.0,1.0,False,
Baseline C,142994,0.0,1.0,False,
Baseline C,142995,0.0,1.0,False,
Baseline C,142996,0.0,1.0,False,
Baseline C,142997,0.0,1.0,False,
Baseline C,142998,0.0,1.0,False,
Baseline C,142999,0.0,1.0,False,
Baseline C,143000,0.0,1.0,False,
Baseline C,143001,0.0,1.0,False,
Baseline C,143002,0.0,1.0,False,
Baseline C,143003,0.0,1.0,False,
Baseline C,143004,0.0,1.0,False,
Baseline C,143005,0.0,1.0,False,
Baseline C,143006,0.0,1.0,False,
Baseline C,143007,0.0,1.0,False,
Baseline C,143008,0.0,1.0,False,
Baseline C,143009,0.0,1.0,False,
Baseline C,143010,0.0,1.0,False,
Baseline C,143011,0.0,1.0,False,
Baseline C,143012,0.0,1.0,False,
Baseline C,143013,0.0,1.0,False,
Baseline C,143014,0.0,1.0,False,
Baseline C,143015,0.0,1.0,False,
Baseline C,143016,0.0,1.0,False,
Baseline C,143017,0.0,1.0,False,
Baseline C,143018,0.0,1.0,False,
Baseline C,143019,0.0,1.0,False,
Baseline C,143020,0.0,1.0,False,
Baseline C,143021,0.0,1.0,False,
Baseline C,143022,0.0,1.0,False,
Baseline C,143023,0.0,1.0,False,
Baseline C,143024,0.0,1.0,False,
Baseline C,143025,0.0,1.0,False,
Baseline C,143026,0.0,1.0,False,
Baseline C,143027,0.0,1.0,False,
Baseline C,143028,0.0,1.0,False,
Baseline C,143029,0.0,1.0,False,
Baseline C,143030,0.0,1.0,False,
Baseline C,143031,0.0,1.0,False,
Baseline C,143032,0.0,1.0,False,
Baseline C,143033,0.0,1.0,False,
Baseline C,143034,0.0,1.0,False,
Baseline C,143035,0.0,1.0,False,
Baseline C,143036,0.0,1.0,False,
Baseline C,143037,0.0,1.0,False,
Baseline C,143038,0.0,1.0,False,
Baseline C,143039,0.0,1.0,False,
Baseline C,143040,0.0,1.0,False,
Baseline C,143041,0.0,1.0,False,
Baseline C,143042,0.0,1.0,False,
Baseline C,143043,0.0,1.0,False,
Baseline C,143044,0.0,1.0,False,
Baseline C,143045,0.0,1.0,False,
Baseline C,143046,0.0,1.0,False,
Baseline C,143047,0.0,1.0,False,
Baseline C,143048,0.0,1.0,False,
Baseline C,143049,0.0,1.0,False,
Baseline C,143050,0.0,1.0,False,
Baseline C,143051,0.0,1.0,False,
Baseline C,143052,0.0,1.0,False,
Baseline C,143053,0.0,1.0,False,
Baseline C,143054,0.0,1.0,False,
Baseline C,143055,0.0,1.0,False,
Baseline C,143056,0.0,1.0,False,
Baseline C,143057,0.0,1.0,False,
Baseline C,143058,0.0,1.0,False,
Baseline C,143059,0.0,1.0,False,
Baseline C,143060,0.0,1.0,False,
Baseline C,143061,0.0,1.0,False,
Baseline C,143062,0.0,1.0,False,
Baseline C,143063,0.0,1.0,False,
Baseline C,143064,0.0,1.0,False,
Baseline C,143065,0.0,1.0,False,
Baseline C,143066,0.0,1.0,False,
Baseline C,143067,0.0,1.0,False,
Baseline C,143068,0.0,1.0,False,
Baseline C,143069,0.0,1.0,False,
Baseline C,143070,0.0,1.0,False,
Baseline C,143071,0.0,1.0,False,
Baseline C,143072,0.0,1.0,False,
Baseline C,143073,0.0,1.0,False,
Baseline C,143074,0.0,1.0,False,
Baseline C,143075,0.0,1.0,False,
Baseline C,143076,0.0,1.0,False,
Baseline C,143077,0.0,1.0,False,
Baseline C,143078,0.0,1.0,False,
Baseline C,143079,0.0,1.0,False,
Baseline C,143080,0.0,1.0,False,
Baseline C,143081,0.0,1.0,False,
Baseline C,143082,0.0,1.0,False,
Baseline C,143083,0.0,1.0,False,
Baseline C,143084,0.0,1.0,False,
Baseline C,143085,0.0,1.0,False,
Baseline C,143086,0.0,1.0,False,
Baseline C,143087,0.0,1.0,False,
Baseline C,143088,0.0,1.0,False,
Baseline C,143089,0.0,1.0,False,
Baseline C,143090,0.0,1.0,False,
Baseline C,143091,0.0,1.0,False,
Baseline C,143092,0.0,1.0,False,
Baseline C,143093,0.0,1.0,False,
Baseline C,143094,0.0,1.0,False,
Baseline C,143095,0.0,1.0,False,
Baseline C,143096,0.0,1.0,False,
Baseline C,143097,0.0,1.0,False,
Baseline C,143098,0.0,1.0,False,
Baseline C,143099,0.0,1.0,False,
Baseline C,143100,0.0,1.0,False,
Baseline C,143101,0.0,1.0,False,
Baseline C,143102,0.0,1.0,False,
Baseline C,143103,0.0,1.0,False,
Baseline C,143104,0.0,1.0,False,
Baseline C,143105,0.0,1.0,False,
Baseline C,143106,0.0,1.0,False,
Baseline C,143107,0.0,1.0,False,
Baseline C,143108,0.0,1.0,False,
Baseline C,143109,0.0,1.0,False,
Baseline C,143110,0.0,1.0,False,
Baseline C,143111,0.0,1.0,False,
Baseline C,143112,0.0,1.0,False,
Baseline C,143113,0.0,1.0,False,
Baseline C,143114,0.0,1.0,False,
Baseline C,143115,0.0,1.0,False,
Baseline C,143116,0.0,1.0,False,
Baseline C,143117,0.0,1.0,False,
Baseline C,143118,0.0,1.0,False,
Baseline C,143119,0.0,1.0,False,
Baseline C,143120,0.0,1.0,False,
Baseline C,143121,0.0,1.0,False,
Baseline C,143122,0.0,1.0,False,
Baseline C,143123,0.0,1.0,False,
Baseline C,143124,0.0,1.0,False,
Baseline C,143125,0.0,1.0,False,
Baseline C,143126,0.0,1.0,False,
Baseline C,143127,0.0,1.0,False,
Baseline C,143128,0.0,1.0,False,
Baseline C,143129,0.0,1.0,False,
Baseline C,143130,0.0,1.0,False,
Baseline C,143131,0.0,1.0,False,
Baseline C,143132,0.0,1.0,False,
Baseline C,143133,0.0,1.0,False,
Baseline C,143134,0.0,1.0,False,
Baseline C,143135,0.0,1.0,False,
Baseline C,143136,0.0,1.0,False,
Baseline C,143137,0.0,1.0,False,
Baseline C,143138,0.0,1.0,False,
Baseline C,143139,0.0,1.0,False,
Baseline C,143140,0.0,1.0,False,
Baseline C,143141,0.0,1.0,False,
Baseline C,143142,0.0,1.0,False,
Baseline C,143143,0.0,1.0,False,
Baseline C,143144,0.0,1.0,False,
Baseline C,143145,0.0,1.0,False,
Baseline C,143146,0.0,1.0,False,
Baseline C,143147,0.0,1.0,False,
Baseline C,143148,0.0,1.0,False,
Baseline C,143149,0.0,1.0,False,
Baseline C,143150,0.0,1.0,False,
Baseline C,143151,0.0,1.0,False,
Baseline C,143152,0.0,1.0,False,
Baseline C,143153,0.0,1.0,False,
Baseline C,143154,0.0,1.0,False,
Baseline C,143155,0.0,1.0,False,
Baseline C,143156,0.0,1.0,False,
Baseline C,143157,0.0,1.0,False,
Baseline C,143158,0.0,1.0,False,
Baseline C,143159,0.0,1.0,False,
Baseline C,143160,0.0,1.0,False,
Baseline C,143161,0.0,1.0,False,
Baseline C,143162,0.0,1.0,False,
Baseline C,143163,0.0,1.0,False,
Baseline C,143164,0.0,1.0,False,
Baseline C,143165,0.0,1.0,False,
Baseline C,143166,0.0,1.0,False,
Baseline C,143167,0.0,1.0,False,
Baseline C,143168,0.0,1.0,False,
Baseline C,143169,0.0,1.0,False,
Baseline C,143170,0.0,1.0,False,
Baseline C,143171,0.0,1.0,False,
Baseline C,143172,0.0,1.0,False,
Baseline C,143173,0.0,1.0,False,
Baseline C,143174,0.0,1.0,False,
Baseline C,143175,0.0,1.0,False,
Baseline C,143176,0.0,1.0,False,
Baseline C,143177,0.0,1.0,False,
Baseline C,143178,0.0,1.0,False,
Baseline C,143179,0.0,1.0,False,
Baseline C,143180,0.0,1.0,False,
Baseline C,143181,0.0,1.0,False,
Baseline C,143182,0.0,1.0,False,
Baseline C,143183,0.0,1.0,False,
Baseline C,143184,0.0,1.0,False,
Baseline C,143185,0.0,1.0,False,
Baseline C,143186,0.0,1.0,False,
Baseline C,143187,0.0,1.0,False,
Baseline C,143188,0.0,1.0,False,
Baseline C,143189,0.0,1.0,False,
Baseline C,143190,0.0,1.0,False,
Baseline C,143191,0.0,1.0,False,
Baseline C,143192,0.0,1.0,False,
Baseline C,143193,0.0,1.0,False,
Baseline C,143194,0.0,1.0,False,
Baseline C,143195,0.0,1.0,False,
Baseline C,143196,0.0,1.0,False,
Baseline C,143197,0.0,1.0,False,
Baseline C,143198,0.0,1.0,False,
Baseline C,143199,0.0,1.0,False,
Baseline C,143200,0.0,1.0,False,
Baseline C,143201,0.0,1.0,False,
Baseline C,143202,0.0,1.0,False,
Baseline C,143203,0.0,1.0,False,
Baseline C,143204,0.0,1.0,False,
Baseline C,143205,0.0,1.0,False,
Baseline C,143206,0.0,1.0,False,
Baseline C,143207,0.0,1.0,False,
Baseline C,143208,0.0,1.0,False,
Baseline C,143209,0.0,1.0,False,
Baseline C,143210,0.0,1.0,False,
Baseline C,143211,0.0,1.0,False,
Baseline C,143212,0.0,1.0,False,
Baseline C,143213,0.0,1.0,False,
Baseline C,143214,0.0,1.0,False,
Baseline C,143215,0.0,1.0,False,
Baseline C,143216,0.0,1.0,False,
Baseline C,143217,0.0,1.0,False,
Baseline C,143218,0.0,1.0,False,
Baseline C,143219,0.0,1.0,False,
Baseline C,143220,0.0,1.0,False,
Baseline C,143221,0.0,1.0,False,
Baseline C,143222,0.0,1.0,False,
Baseline C,143223,0.0,1.0,False,
Baseline C,143224,0.0,1.0,False,
Baseline C,143225,0.0,1.0,False,
Baseline C,143226,0.0,1.0,False,
Baseline C,143227,0.0,1.0,False,
Baseline C,143228,0.0,1.0,False,
Baseline C,143229,0.0,1.0,False,
Baseline C,143230,0.0,1.0,False,
Baseline C,143231,0.0,1.0,False,
Baseline C,143232,0.0,1.0,False,
Baseline C,143233,0.0,1.0,False,
Baseline C,143234,0.0,1.0,False,
Baseline C,143235,0.0,1.0,False,
Baseline C,143236,0.0,1.0,False,
Baseline C,143237,0.0,1.0,False,
Baseline C,143238,0.0,1.0,False,
Baseline C,143239,0.0,1.0,False,
Baseline C,143240,0.0,1.0,False,
Baseline C,143241,0.0,1.0,False,
Baseline C,143242,0.0,1.0,False,
Baseline C,143243,0.0,1.0,False,
Baseline C,143244,0.0,1.0,False,
Baseline C,143245,0.0,1.0,False,
Baseline C,143246,0.0,1.0,False,
Baseline C,143247,0.0,1.0,False,
Baseline C,143248,0.0,1.0,False,
Baseline C,143249,0.0,1.0,False,
Baseline C,143250,0.0,1.0,False,
Baseline C,143251,0.0,1.0,False,
Baseline C,143252,0.0,1.0,False,
Baseline C,143253,0.0,1.0,False,
Baseline C,143254,0.0,1.0,False,
Baseline C,143255,0.0,1.0,False,
Baseline C,143256,0.0,1.0,False,
Baseline C,143257,0.0,1.0,False,
Baseline C,143258,0.0,1.0,False,
Baseline C,143259,0.0,1.0,False,
Baseline C,143260,0.0,1.0,False,
Baseline C,143261,0.0,1.0,False,
Baseline C,143262,0.0,1.0,False,
Baseline C,143263,0.0,1.0,False,
Baseline C,143264,0.0,1.0,False,
Baseline C,143265,0.0,1.0,False,
Baseline C,143266,0.0,1.0,False,
Baseline C,143267,0.0,1.0,False,
Baseline C,143268,0.0,1.0,False,
Baseline C,143269,0.0,1.0,False,
Baseline C,143270,0.0,1.0,False,
Baseline C,143271,0.0,1.0,False,
Baseline C,143272,0.0,1.0,False,
Baseline C,143273,0.0,1.0,False,
Baseline C,143274,0.0,1.0,False,
Baseline C,143275,0.0,1.0,False,
Baseline C,143276,0.0,1.0,False,
Baseline C,143277,0.0,1.0,False,
Baseline C,143278,0.0,1.0,False,
Baseline C,143279,0.0,1.0,False,
Baseline C,143280,0.0,1.0,False,
Baseline C,143281,0.0,1.0,False,
Baseline C,143282,0.0,1.0,False,
Baseline C,143283,0.0,1.0,False,
Baseline C,143284,0.0,1.0,False,
Baseline C,143285,0.0,1.0,False,
Baseline C,143286,0.0,1.0,False,
Baseline C,143287,0.0,1.0,False,
Baseline C,143288,0.0,1.0,False,
Baseline C,143289,0.0,1.0,False,
Baseline C,143290,0.0,1.0,False,
Baseline C,143291,0.0,1.0,False,
Baseline C,143292,0.0,1.0,False,
Baseline C,143293,0.0,1.0,False,
Baseline C,143294,0.0,1.0,False,
Baseline C,143295,0.0,1.0,False,
Baseline C,143296,0.0,1.0,False,
Baseline C,143297,0.0,1.0,False,
Baseline C,143298,0.0,1.0,False,
Baseline C,143299,0.0,1.0,False,
Baseline C,143300,0.0,1.0,False,
Baseline C,143301,0.0,1.0,False,
Baseline C,143302,0.0,1.0,False,
Baseline C,143303,0.0,1.0,False,
Baseline C,143304,0.0,1.0,False,
Baseline C,143305,0.0,1.0,False,
Baseline C,143306,0.0,1.0,False,
Baseline C,143307,0.0,1.0,False,
Baseline C,143308,0.0,1.0,False,
Baseline C,143309,0.0,1.0,False,
Baseline C,143310,0.0,1.0,False,
Baseline C,143311,0.0,1.0,False,
Baseline C,143312,0.0,1.0,False,
Baseline C,143313,0.0,1.0,False,
Baseline C,143314,0.0,1.0,False,
Baseline C,143315,0.0,1.0,False,
Baseline C,143316,0.0,1.0,False,
Baseline C,143317,0.0,1.0,False,
Baseline C,143318,0.0,1.0,False,
Baseline C,143319,0.0,1.0,False,
Baseline C,143320,0.0,1.0,False,
Baseline C,143321,0.0,1.0,False,
Baseline C,143322,0.0,1.0,False,
Baseline C,143323,0.0,1.0,False,
Baseline C,143324,0.0,1.0,False,
Baseline C,143325,0.0,1.0,False,
Baseline C,143326,0.0,1.0,False,
Baseline C,143327,0.0,1.0,False,
Baseline C,143328,0.0,1.0,False,
Baseline C,143329,0.0,1.0,False,
Baseline C,143330,0.0,1.0,False,
Baseline C,143331,0.0,1.0,False,
Baseline C,143332,0.0,1.0,False,
Baseline C,143333,0.0,1.0,False,
Baseline C,143334,0.0,1.0,False,
Baseline C,143335,0.0,1.0,False,
Baseline C,143336,0.0,1.0,False,
Baseline C,143337,0.0,1.0,False,
Baseline C,143338,0.0,1.0,False,
Baseline C,143339,0.0,1.0,False,
Baseline C,143340,0.0,1.0,False,
Baseline C,143341,0.0,1.0,False,
Baseline C,143342,0.0,1.0,False,
Baseline C,143343,0.0,1.0,False,
Baseline C,143344,0.0,1.0,False,
Baseline C,143345,0.0,1.0,False,
Baseline C,143346,0.0,1.0,False,
Baseline C,143347,0.0,1.0,False,
Baseline C,143348,0.0,1.0,False,
Baseline C,143349,0.0,1.0,False,
Baseline C,143350,0.0,1.0,False,
Baseline C,143351,0.0,1.0,False,
Baseline C,143352,0.0,1.0,False,
Baseline C,143353,0.0,1.0,False,
Baseline C,143354,0.0,1.0,False,
Baseline C,143355,0.0,1.0,False,
Baseline C,143356,0.0,1.0,False,
Baseline C,143357,0.0,1.0,False,
Baseline C,143358,0.0,1.0,False,
Baseline C,143359,0.0,1.0,False,
Baseline C,143360,0.0,1.0,False,
Baseline C,143361,0.0,1.0,False,
Baseline C,143362,0.0,1.0,False,
Baseline C,143363,0.0,1.0,False,
Baseline C,143364,0.0,1.0,False,
Baseline C,143365,0.0,1.0,False,
Baseline C,143366,0.0,1.0,False,
Baseline C,143367,0.0,1.0,False,
Baseline C,143368,0.0,1.0,False,
Baseline C,143369,0.0,1.0,False,
Baseline C,143370,0.0,1.0,False,
Baseline C,143371,0.0,1.0,False,
Baseline C,143372,0.0,1.0,False,
Baseline C,143373,0.0,1.0,False,
Baseline C,143374,0.0,1.0,False,
Baseline C,143375,0.0,1.0,False,
Baseline C,143376,0.0,1.0,False,
Baseline C,143377,0.0,1.0,False,
Baseline C,143378,0.0,1.0,False,
Baseline C,143379,0.0,1.0,False,
Baseline C,143380,0.0,1.0,False,
Baseline C,143381,0.0,1.0,False,
Baseline C,143382,0.0,1.0,False,
Baseline C,143383,0.0,1.0,False,
Baseline C,143384,0.0,1.0,False,
Baseline C,143385,0.0,1.0,False,
Baseline C,143386,0.0,1.0,False,
Baseline C,143387,0.0,1.0,False,
Baseline C,143388,0.0,1.0,False,
Baseline C,143389,0.0,1.0,False,
Baseline C,143390,0.0,1.0,False,
Baseline C,143391,0.0,1.0,False,
Baseline C,143392,0.0,1.0,False,
Baseline C,143393,0.0,1.0,False,
Baseline C,143394,0.0,1.0,False,
Baseline C,143395,0.0,1.0,False,
Baseline C,143396,0.0,1.0,False,
Baseline C,143397,0.0,1.0,False,
Baseline C,143398,0.0,1.0,False,
Baseline C,143399,0.0,1.0,False,
Baseline C,143400,0.0,1.0,False,
Baseline C,143401,0.0,1.0,False,
Baseline C,143402,0.0,1.0,False,
Baseline C,143403,0.0,1.0,False,
Baseline C,143404,0.0,1.0,False,
Baseline C,143405,0.0,1.0,False,
Baseline C,143406,0.0,1.0,False,
Baseline C,143407,0.0,1.0,False,
Baseline C,143408,0.0,1.0,False,
Baseline C,143409,0.0,1.0,False,
Baseline C,143410,0.0,1.0,False,
Baseline C,143411,0.0,1.0,False,
Baseline C,143412,0.0,1.0,False,
Baseline C,143413,0.0,1.0,False,
Baseline C,143414,0.0,1.0,False,
Baseline C,143415,0.0,1.0,False,
Baseline C,143416,0.0,1.0,False,
Baseline C,143417,0.0,1.0,False,
Baseline C,143418,0.0,1.0,False,
Baseline C,143419,0.0,1.0,False,
Baseline C,143420,0.0,1.0,False,
Baseline C,143421,0.0,1.0,False,
Baseline C,143422,0.0,1.0,False,
Baseline C,143423,0.0,1.0,False,
Baseline C,143424,0.0,1.0,False,
Baseline C,143425,0.0,1.0,False,
Baseline C,143426,0.0,1.0,False,
Baseline C,143427,0.0,1.0,False,
Baseline C,143428,0.0,1.0,False,
Baseline C,143429,0.0,1.0,False,
Baseline C,143430,0.0,1.0,False,
Baseline C,143431,0.0,1.0,False,
Baseline C,143432,0.0,1.0,False,
Baseline C,143433,0.0,1.0,False,
Baseline C,143434,0.0,1.0,False,
Baseline C,143435,0.0,1.0,False,
Baseline C,143436,0.0,1.0,False,
Baseline C,143437,0.0,1.0,False,
Baseline C,143438,0.0,1.0,False,
Baseline C,143439,0.0,1.0,False,
Baseline C,143440,0.0,1.0,False,
Baseline C,143441,0.0,1.0,False,
Baseline C,143442,0.0,1.0,False,
Baseline C,143443,0.0,1.0,False,
Baseline C,143444,0.0,1.0,False,
Baseline C,143445,0.0,1.0,False,
Baseline C,143446,0.0,1.0,False,
Baseline C,143447,0.0,1.0,False,
Baseline C,143448,0.0,1.0,False,
Baseline C,143449,0.0,1.0,False,
Baseline C,143450,0.0,1.0,False,
Baseline C,143451,0.0,1.0,False,
Baseline C,143452,0.0,1.0,False,
Baseline C,143453,0.0,1.0,False,
Baseline C,143454,0.0,1.0,False,
Baseline C,143455,0.0,1.0,False,
Baseline C,143456,0.0,1.0,False,
Baseline C,143457,0.0,1.0,False,
Baseline C,143458,0.0,1.0,False,
Baseline C,143459,0.0,1.0,False,
Baseline C,143460,0.0,1.0,False,
Baseline C,143461,0.0,1.0,False,
Baseline C,143462,0.0,1.0,False,
Baseline C,143463,0.0,1.0,False,
Baseline C,143464,0.0,1.0,False,
Baseline C,143465,0.0,1.0,False,
Baseline C,143466,0.0,1.0,False,
Baseline C,143467,0.0,1.0,False,
Baseline C,143468,0.0,1.0,False,
Baseline C,143469,0.0,1.0,False,
Baseline C,143470,0.0,1.0,False,
Baseline C,143471,0.0,1.0,False,
Baseline C,143472,0.0,1.0,False,
Baseline C,143473,0.0,1.0,False,
Baseline C,143474,0.0,1.0,False,
Baseline C,143475,0.0,1.0,False,
Baseline C,143476,0.0,1.0,False,
Baseline C,143477,0.0,1.0,False,
Baseline C,143478,0.0,1.0,False,
Baseline C,143479,0.0,1.0,False,
Baseline C,143480,0.0,1.0,False,
Baseline C,143481,0.0,1.0,False,
Baseline C,143482,0.0,1.0,False,
Baseline C,143483,0.0,1.0,False,
Baseline C,143484,0.0,1.0,False,
Baseline C,143485,0.0,1.0,False,
Baseline C,143486,0.0,1.0,False,
Baseline C,143487,0.0,1.0,False,
Baseline C,143488,0.0,1.0,False,
Baseline C,143489,0.0,1.0,False,
Baseline C,143490,0.0,1.0,False,
Baseline C,143491,0.0,1.0,False,
Baseline C,143492,0.0,1.0,False,
Baseline C,143493,0.0,1.0,False,
Baseline C,143494,0.0,1.0,False,
Baseline C,143495,0.0,1.0,False,
Baseline C,143496,0.0,1.0,False,
Baseline C,143497,0.0,1.0,False,
Baseline C,143498,0.0,1.0,False,
Baseline C,143499,0.0,1.0,False,
Baseline C,143500,0.0061,1.0,False,
Baseline C,143501,0.0357,1.0,False,
Baseline C,143502,0.0812,1.0,False,
Baseline C,143503,0.1113,1.0,False,
Baseline C,143504,0.1253,1.0,False,
Baseline C,143505,0.1408,1.0,False,
Baseline C,143506,0.0907,1.0,False,
Baseline C,143507,0.1198,1.0,False,
Baseline C,143508,0.0467,1.0,False,
Baseline C,143509,0.0522,1.0,False,
Baseline C,143510,0.0405,1.0,False,
Baseline C,143511,0.0313,1.0,False,
Baseline C,143512,0.0083,1.0,False,
Baseline C,143513,0.0726,1.0,False,
Baseline C,143514,0.0793,1.0,False,
Baseline C,143515,0.0581,1.0,False,
Baseline C,143516,0.0955,1.0,False,
Baseline C,143517,0.0839,1.0,False,
Baseline C,143518,0.0648,1.0,False,
Baseline C,143519,0.0718,1.0,False,
Baseline C,143520,0.0589,1.0,False,
Baseline C,143521,0.0403,1.0,False,
Baseline C,143522,0.0327,1.0,False,
Baseline C,143523,0.0277,1.0,False,
Baseline C,143524,0.017,1.0,False,
Baseline C,143525,0.0102,1.0,False,
Baseline C,143526,0.0099,1.0,False,
Baseline C,143527,0.008,1.0,False,
Baseline C,143528,0.005,1.0,False,
Baseline C,143529,0.0063,1.0,False,
Baseline C,143530,0.009,1.0,False,
Baseline C,143531,0.0096,1.0,False,
Baseline C,143532,0.0108,1.0,False,
Baseline C,143533,0.014,1.0,False,
Baseline C,143534,0.0161,1.0,False,
Baseline C,143535,0.0167,1.0,False,
Baseline C,143536,0.0182,1.0,False,
Baseline C,143537,0.0196,1.0,False,
Baseline C,143538,0.0197,1.0,False,
Baseline C,143539,0.0193,1.0,False,
Baseline C,143540,0.0193,1.0,False,
Baseline C,143541,0.0187,1.0,False,
Baseline C,143542,0.0174,1.0,False,
Baseline C,143543,0.0163,1.0,False,
Baseline C,143544,0.0152,1.0,False,
Baseline C,143545,0.0138,1.0,False,
Baseline C,143546,0.0123,1.0,False,
Baseline C,143547,0.0111,1.0,False,
Baseline C,143548,0.01,1.0,False,
Baseline C,143549,0.0088,1.0,False,
Baseline C,143550,0.0078,1.0,False,
Baseline C,143551,0.0071,1.0,False,
Baseline C,143552,0.0064,1.0,False,
Baseline C,143553,0.0057,1.0,False,
Baseline C,143554,0.0053,1.0,False,
Baseline C,143555,0.005,1.0,False,
Baseline C,143556,0.0047,1.0,False,
Baseline C,143557,0.0045,1.0,False,
Baseline C,143558,0.0044,1.0,False,
Baseline C,143559,0.0043,1.0,False,
Baseline C,143560,0.0042,1.0,False,
Baseline C,143561,0.0041,1.0,False,
Baseline C,143562,0.004,1.0,False,
Baseline C,143563,0.0039,1.0,False,
Baseline C,143564,0.0038,1.0,False,
Baseline C,143565,0.0037,1.0,False,
Baseline C,143566,0.0035,1.0,False,
Baseline C,143567,0.0033,1.0,False,
Baseline C,143568,0.0032,1.0,False,
Baseline C,143569,0.003,1.0,False,
Baseline C,143570,0.0028,1.0,False,
Baseline C,143571,0.0026,1.0,False,
Baseline C,143572,0.0024,1.0,False,
Baseline C,143573,0.0023,1.0,False,
Baseline C,143574,0.0021,1.0,False,
Baseline C,143575,0.0019,1.0,False,
Baseline C,143576,0.0018,1.0,False,
Baseline C,143577,0.0017,1.0,False,
Baseline C,143578,0.0015,1.0,False,
Baseline C,143579,0.0014,1.0,False,
Baseline C,143580,0.0013,1.0,False,
Baseline C,143581,0.0013,1.0,False,
Baseline C,143582,0.0012,1.0,False,
Baseline C,143583,0.0011,1.0,False,
Baseline C,143584,0.0011,1.0,False,
Baseline C,143585,0.001,1.0,False,
Baseline C,143586,0.001,1.0,False,
Baseline C,143587,0.0009,1.0,False,
Baseline C,143588,0.0009,1.0,False,
Baseline C,143589,0.0008,1.0,False,
Baseline C,143590,0.0008,1.0,False,
Baseline C,143591,0.0008,1.0,False,
Baseline C,143592,0.0007,1.0,False,
Baseline C,143593,0.0007,1.0,False,
Baseline C,143594,0.0006,1.0,False,
Baseline C,143595,0.0006,1.0,False,
Baseline C,143596,0.0006,1.0,False,
Baseline C,143597,0.0005,1.0,False,
Baseline C,143598,0.0005,1.0,False,
Baseline C,143599,0.0005,1.0,False,
Baseline C,143600,0.0004,1.0,False,
Baseline C,143601,0.0004,1.0,False,
Baseline C,143602,0.0004,1.0,False,
Baseline C,143603,0.0004,1.0,False,
Baseline C,143604,0.0003,1.0,False,
Baseline C,143605,0.0003,1.0,False,
Baseline C,143606,0.0003,1.0,False,
Baseline C,143607,0.0003,1.0,False,
Baseline C,143608,0.0003,1.0,False,
Baseline C,143609,0.0003,1.0,False,
Baseline C,143610,0.0002,1.0,False,
Baseline C,143611,0.0002,1.0,False,
Baseline C,143612,0.0002,1.0,False,
Baseline C,143613,0.0002,1.0,False,
Baseline C,143614,0.0002,1.0,False,
Baseline C,143615,0.0002,1.0,False,
Baseline C,143616,0.0002,1.0,False,
Baseline C,143617,0.0002,1.0,False,
Baseline C,143618,0.0002,1.0,False,
Baseline C,143619,0.0001,1.0,False,
Baseline C,143620,0.0001,1.0,False,
Baseline C,143621,0.0001,1.0,False,
Baseline C,143622,0.0001,1.0,False,
Baseline C,143623,0.0001,1.0,False,
Baseline C,143624,0.0001,1.0,False,
Baseline C,143625,0.0001,1.0,False,
Baseline C,143626,0.0001,1.0,False,
Baseline C,143627,0.0001,1.0,False,
Baseline C,143628,0.0001,1.0,False,
Baseline C,143629,0.0001,1.0,False,
Baseline C,143630,0.0001,1.0,False,
Baseline C,143631,0.0001,1.0,False,
Baseline C,143632,0.0001,1.0,False,
Baseline C,143633,0.0001,1.0,False,
Baseline C,143634,0.0001,1.0,False,
Baseline C,143635,0.0001,1.0,False,
Baseline C,143636,0.0001,1.0,False,
Baseline C,143637,0.0,1.0,False,
Baseline C,143638,0.0,1.0,False,
Baseline C,143639,0.0,1.0,False,
Baseline C,143640,0.0,1.0,False,
Baseline C,143641,0.0,1.0,False,
Baseline C,143642,0.0,1.0,False,
Baseline C,143643,0.0,1.0,False,
Baseline C,143644,0.0,1.0,False,
Baseline C,143645,0.0,1.0,False,
Baseline C,143646,0.0,1.0,False,
Baseline C,143647,0.0,1.0,False,
Baseline C,143648,0.0,1.0,False,
Baseline C,143649,0.0,1.0,False,
Baseline C,143650,0.0,1.0,False,
Baseline C,143651,0.0,1.0,False,
Baseline C,143652,0.0,1.0,False,
