step,upright,speed,reward,skill_name,fault_active,emergency_pending
91790,1.0,0.0008,0.5,none,True,True
91791,1.0,0.0008,0.5,none,True,True
91792,1.0,0.0007,0.5,none,True,True
91793,1.0,0.0007,0.5,none,True,True
91794,1.0,0.0006,0.5,none,True,True
91795,1.0,0.0006,0.5,none,True,True
91796,1.0,0.0006,0.5,none,True,True
91797,1.0,0.0005,0.5,none,True,True
91798,1.0,0.0005,0.5,none,True,True
91799,1.0,0.0005,0.5,none,True,True
91800,1.0,0.0004,0.5,none,True,True
91801,1.0,0.0004,0.5,none,True,True
91802,1.0,0.0004,0.5,none,True,True
91803,1.0,0.0004,0.5,none,True,True
91804,1.0,0.0003,0.5,none,True,True
91805,1.0,0.0003,0.5,none,True,True
91806,1.0,0.0003,0.5,none,True,True
91807,1.0,0.0003,0.5,none,True,True
91808,1.0,0.0003,0.5,none,True,True
91809,1.0,0.0003,0.5,none,True,True
91810,1.0,0.0002,0.5,none,True,True
91811,1.0,0.0002,0.5,none,True,True
91812,1.0,0.0002,0.5,none,True,True
91813,1.0,0.0002,0.5,none,True,True
91814,1.0,0.0002,0.5,none,True,True
91815,1.0,0.0002,0.5,none,True,True
91816,1.0,0.0002,0.5,none,True,True
91817,1.0,0.0002,0.5,none,True,True
91818,1.0,0.0002,0.5,none,True,True
91819,1.0,0.0001,0.5,none,True,True
91820,1.0,0.0001,0.5,none,True,True
91821,1.0,0.0001,0.5,none,True,True
91822,1.0,0.0001,0.5,none,True,True
91823,1.0,0.0001,0.5,none,True,True
91824,1.0,0.0001,0.5,none,True,True
91825,1.0,0.0001,0.5,none,True,True
91826,1.0,0.0001,0.5,none,True,True
91827,1.0,0.0001,0.5,none,True,True
91828,1.0,0.0001,0.5,none,True,True
91829,1.0,0.0001,0.5,none,True,True
91830,1.0,0.0001,0.5,none,True,True
91831,1.0,0.0001,0.5,none,True,True
91832,1.0,0.0001,0.5,none,True,True
91833,1.0,0.0001,0.5,none,True,True
91834,1.0,0.0001,0.5,none,True,True
91835,1.0,0.0001,0.5,none,True,True
91836,1.0,0.0001,0.5,none,True,True
91837,1.0,0.0,0.5,none,True,True
91838,1.0,0.0,0.5,none,True,True
91839,1.0,0.0,0.5,none,True,True
91840,1.0,0.0,0.5,none,True,True
91841,1.0,0.0,0.5,none,True,True
91842,1.0,0.0,0.5,none,True,True
91843,1.0,0.0,0.5,none,True,True
91844,1.0,0.0,0.5,none,True,True
91845,1.0,0.0,0.5,none,True,True
91846,1.0,0.0,0.5,none,True,True
91847,1.0,0.0,0.5,none,True,True
91848,1.0,0.0,0.5,none,True,True
91849,1.0,0.0,0.5,none,True,True
91850,1.0,0.0,0.5,none,True,True
91851,1.0,0.0,0.5,none,True,True
91852,1.0,0.0,0.5,none,True,True
91853,1.0,0.0,0.5,none,True,True
91854,1.0,0.0,0.5,none,True,True
91855,1.0,0.0,0.5,none,True,True
91856,1.0,0.0,0.5,none,True,True
91857,1.0,0.0,0.5,none,True,True
91858,1.0,0.0,0.5,none,True,True
91859,1.0,0.0,0.5,none,True,True
91860,1.0,0.0,0.5,none,True,True
91861,1.0,0.0,0.5,none,True,True
91862,1.0,0.0,0.5,none,True,True
91863,1.0,0.0,0.5,none,True,True
91864,1.0,0.0,0.5,none,True,True
91865,1.0,0.0,0.5,none,True,True
91866,1.0,0.0,0.5,none,True,True
91867,1.0,0.0,0.5,none,True,True
91868,1.0,0.0,0.5,none,True,True
91869,1.0,0.0,0.5,none,True,True
91870,1.0,0.0,0.5,none,True,True
91871,1.0,0.0,0.5,none,True,True
91872,1.0,0.0,0.5,none,True,True
91873,1.0,0.0,0.5,none,True,True
91874,1.0,0.0,0.5,none,True,True
91875,1.0,0.0,0.5,none,True,True
91876,1.0,0.0,0.5,none,True,True
91877,1.0,0.0,0.5,none,True,True
91878,1.0,0.0,0.5,none,True,True
91879,1.0,0.0,0.5,none,True,True
91880,1.0,0.0,0.5,none,True,True
91881,1.0,0.0,0.5,none,True,True
91882,1.0,0.0,0.5,none,True,True
91883,1.0,0.0,0.5,none,True,True
91884,1.0,0.0,0.5,none,True,True
91885,1.0,0.0,0.5,none,True,True
91886,1.0,0.0,0.5,none,True,True
91887,1.0,0.0,0.5,none,True,True
91888,1.0,0.0,0.5,none,True,True
91889,1.0,0.0,0.5,none,True,True
91890,1.0,0.0,0.5,none,True,True
91891,1.0,0.0,0.5,none,True,True
91892,1.0,0.0,0.5,none,True,True
91893,1.0,0.0,0.5,none,True,True
91894,1.0,0.0,0.5,none,True,True
91895,1.0,0.0,0.5,none,True,True
91896,1.0,0.0,0.5,none,True,True
91897,1.0,0.0,0.5,none,True,True
91898,1.0,0.0,0.5,none,True,True
91899,1.0,0.0,0.5,none,True,True
91900,1.0,0.0,0.5,none,True,True
91901,1.0,0.0,0.5,none,True,True
91902,1.0,0.0,0.5,none,True,True
91903,1.0,0.0,0.5,none,True,True
91904,1.0,0.0,0.5,none,True,True
91905,1.0,0.0,0.5,none,True,True
91906,1.0,0.0,0.5,none,True,True
91907,1.0,0.0,0.5,none,True,True
91908,1.0,0.0,0.5,none,True,True
91909,1.0,0.0,0.5,none,True,True
91910,1.0,0.0,0.5,none,True,True
91911,1.0,0.0,0.5,none,True,True
91912,1.0,0.0,0.5,none,True,True
91913,1.0,0.0,0.5,none,True,True
91914,1.0,0.0,0.5,none,True,True
91915,1.0,0.0,0.5,none,True,True
91916,1.0,0.0,0.5,none,True,True
91917,1.0,0.0,0.5,none,True,True
91918,1.0,0.0,0.5,none,True,True
91919,1.0,0.0,0.5,none,True,True
91920,1.0,0.0,0.5,none,True,True
91921,1.0,0.0,0.5,none,True,True
91922,1.0,0.0,0.5,none,True,True
91923,1.0,0.0,0.5,none,True,True
91924,1.0,0.0,0.5,none,True,True
91925,1.0,0.0,0.5,none,True,True
91926,1.0,0.0,0.5,none,True,True
91927,1.0,0.0,0.5,none,True,True
91928,1.0,0.0,0.5,none,True,True
91929,1.0,0.0,0.5,none,True,True
91930,1.0,0.0,0.5,none,True,True
91931,1.0,0.0,0.5,none,True,True
91932,1.0,0.0,0.5,none,True,True
91933,1.0,0.0,0.5,none,True,True
91934,1.0,0.0,0.5,none,True,True
91935,1.0,0.0,0.5,none,True,True
91936,1.0,0.0,0.5,none,True,True
91937,1.0,0.0,0.5,none,True,True
91938,1.0,0.0,0.5,none,True,True
91939,1.0,0.0,0.5,none,True,True
91940,1.0,0.0,0.5,none,True,True
91941,1.0,0.0,0.5,none,True,True
91942,1.0,0.0,0.5,none,True,True
91943,1.0,0.0,0.5,none,True,True
91944,1.0,0.0,0.5,none,True,True
91945,1.0,0.0,0.5,none,True,True
91946,1.0,0.0,0.5,none,True,True
91947,1.0,0.0,0.5,none,True,True
91948,1.0,0.0,0.5,none,True,True
91949,1.0,0.0,0.5,none,True,True
91950,1.0,0.0,0.5,none,True,True
91951,1.0,0.0,0.5,none,True,True
91952,1.0,0.0,0.5,none,True,True
91953,1.0,0.0,0.5,none,True,True
91954,1.0,0.0,0.5,none,True,True
91955,1.0,0.0,0.5,none,True,True
91956,1.0,0.0,0.5,none,True,True
91957,1.0,0.0,0.5,none,True,True
91958,1.0,0.0,0.5,none,True,True
91959,1.0,0.0,0.5,none,True,True
91960,1.0,0.0,0.5,none,True,True
91961,1.0,0.0,0.5,none,True,True
91962,1.0,0.0,0.5,none,True,True
91963,1.0,0.0,0.5,none,True,True
91964,1.0,0.0,0.5,none,True,True
91965,1.0,0.0,0.5,none,True,True
91966,1.0,0.0,0.5,none,True,True
91967,1.0,0.0,0.5,none,True,True
91968,1.0,0.0,0.5,none,True,True
91969,1.0,0.0,0.5,none,True,True
91970,1.0,0.0,0.5,none,True,True
91971,1.0,0.0,0.5,none,True,True
91972,1.0,0.0,0.5,none,True,True
91973,1.0,0.0,0.5,none,True,True
91974,1.0,0.0,0.5,none,True,True
91975,1.0,0.0,0.5,none,True,True
91976,1.0,0.0,0.5,none,True,True
91977,1.0,0.0,0.5,none,True,True
91978,1.0,0.0,0.5,none,True,True
91979,1.0,0.0,0.5,none,True,True
91980,1.0,0.0,0.5,none,True,True
91981,1.0,0.0,0.5,none,True,True
91982,1.0,0.0,0.5,none,True,True
91983,1.0,0.0,0.5,none,True,True
91984,1.0,0.0,0.5,none,True,True
91985,1.0,0.0,0.5,none,True,True
91986,1.0,0.0,0.5,none,True,True
91987,1.0,0.0,0.5,none,True,True
91988,1.0,0.0,0.5,none,True,True
91989,1.0,0.0,0.5,none,True,True
91990,1.0,0.0,0.5,none,True,True
91991,1.0,0.0,0.5,none,True,True
91992,1.0,0.0,0.5,none,True,True
91993,1.0,0.0,0.5,none,True,True
91994,1.0,0.0,0.5,none,True,True
91995,1.0,0.0,0.5,none,True,True
91996,1.0,0.0,0.5,none,True,True
91997,1.0,0.0,0.5,none,True,True
91998,1.0,0.0,0.5,none,True,True
91999,1.0,0.0,0.5,none,True,True
92000,1.0,0.0,0.5,none,True,True
92001,1.0,0.0,0.5,none,True,True
92002,1.0,0.0,0.5,none,True,True
92003,1.0,0.0,0.5,none,True,True
92004,1.0,0.0,0.5,none,True,True
92005,1.0,0.0,0.5,none,True,True
92006,1.0,0.0,0.5,none,True,True
92007,1.0,0.0,0.5,none,True,True
92008,1.0,0.0,0.5,none,True,True
92009,1.0,0.0,0.5,none,True,True
92010,1.0,0.0,0.5,none,True,True
92011,1.0,0.0,0.5,none,True,True
92012,1.0,0.0,0.5,none,True,True
92013,1.0,0.0,0.5,none,True,True
92014,1.0,0.0,0.5,none,True,True
92015,1.0,0.0,0.5,none,True,True
92016,1.0,0.0,0.5,none,True,True
92017,1.0,0.0,0.5,none,True,True
92018,1.0,0.0,0.5,none,True,True
92019,1.0,0.0,0.5,none,True,True
92020,1.0,0.0,0.5,none,True,True
92021,1.0,0.0,0.5,none,True,True
92022,1.0,0.0,0.5,none,True,True
92023,1.0,0.0,0.5,none,True,True
92024,1.0,0.0,0.5,none,True,True
92025,1.0,0.0,0.5,none,True,True
92026,1.0,0.0,0.5,none,True,True
92027,1.0,0.0,0.5,none,True,True
92028,1.0,0.0,0.5,none,True,True
92029,1.0,0.0,0.5,none,True,True
92030,1.0,0.0,0.5,none,True,True
92031,1.0,0.0,0.5,none,True,True
92032,1.0,0.0,0.5,none,True,True
92033,1.0,0.0,0.5,none,True,True
92034,1.0,0.0,0.5,none,True,True
92035,1.0,0.0,0.5,none,True,True
92036,1.0,0.0,0.5,none,True,True
92037,1.0,0.0,0.5,none,True,True
92038,1.0,0.0,0.5,none,True,True
92039,1.0,0.0,0.5,none,True,True
92040,1.0,0.0,0.5,none,True,True
92041,1.0,0.0,0.5,none,True,True
92042,1.0,0.0,0.5,none,True,True
92043,1.0,0.0,0.5,none,True,True
92044,1.0,0.0,0.5,none,True,True
92045,1.0,0.0,0.5,none,True,True
92046,1.0,0.0,0.5,none,True,True
92047,1.0,0.0,0.5,none,True,True
92048,1.0,0.0,0.5,none,True,True
92049,1.0,0.0,0.5,none,True,True
92050,1.0,0.0,0.5,none,True,True
92051,1.0,0.0,0.5,none,True,True
92052,1.0,0.0,0.5,none,True,True
92053,1.0,0.0,0.5,none,True,True
92054,1.0,0.0,0.5,none,True,True
92055,1.0,0.0,0.5,none,True,True
92056,1.0,0.0,0.5,none,True,True
92057,1.0,0.0,0.5,none,True,True
92058,1.0,0.0,0.5,none,True,True
92059,1.0,0.0,0.5,none,True,True
92060,1.0,0.0,0.5,none,True,True
92061,1.0,0.0,0.5,none,True,True
92062,1.0,0.0,0.5,none,True,True
92063,1.0,0.0,0.5,none,True,True
92064,1.0,0.0,0.5,none,True,True
92065,1.0,0.0,0.5,none,True,True
92066,1.0,0.0,0.5,none,True,True
92067,1.0,0.0,0.5,none,True,True
92068,1.0,0.0,0.5,none,True,True
92069,1.0,0.0,0.5,none,True,True
92070,1.0,0.0,0.5,none,True,True
92071,1.0,0.0,0.5,none,True,True
92072,1.0,0.0,0.5,none,True,True
92073,1.0,0.0,0.5,none,True,True
92074,1.0,0.0,0.5,none,True,True
92075,1.0,0.0,0.5,none,True,True
92076,1.0,0.0,0.5,none,True,True
92077,1.0,0.0,0.5,none,True,True
92078,1.0,0.0,0.5,none,True,True
92079,1.0,0.0,0.5,none,True,True
92080,1.0,0.0,0.5,none,True,True
92081,1.0,0.0,0.5,none,True,True
92082,1.0,0.0,0.5,none,True,True
92083,1.0,0.0,0.5,none,True,True
92084,1.0,0.0,0.5,none,True,True
92085,1.0,0.0,0.5,none,True,True
92086,1.0,0.0,0.5,none,True,True
92087,1.0,0.0,0.5,none,True,True
92088,1.0,0.0,0.5,none,True,True
92089,1.0,0.0,0.5,none,True,True
92090,1.0,0.0,0.5,none,True,True
92091,1.0,0.0,0.5,none,True,True
92092,1.0,0.0,0.5,none,True,True
92093,1.0,0.0,0.5,none,True,True
92094,1.0,0.0,0.5,none,True,True
92095,1.0,0.0,0.5,none,True,True
92096,1.0,0.0,0.5,none,True,True
92097,1.0,0.0,0.5,none,True,True
92098,1.0,0.0,0.5,none,True,True
92099,1.0,0.0,0.5,none,True,True
92100,1.0,0.0,0.5,none,True,True
92101,1.0,0.0,0.5,none,True,True
92102,1.0,0.0,0.5,none,True,True
92103,1.0,0.0,0.5,none,True,True
92104,1.0,0.0,0.5,none,True,True
92105,1.0,0.0,0.5,none,True,True
92106,1.0,0.0,0.5,none,True,True
92107,1.0,0.0,0.5,none,True,True
92108,1.0,0.0,0.5,none,True,True
92109,1.0,0.0,0.5,none,True,True
92110,1.0,0.0,0.5,none,True,True
92111,1.0,0.0,0.5,none,True,True
92112,1.0,0.0,0.5,none,True,True
92113,1.0,0.0,0.5,none,True,True
92114,1.0,0.0,0.5,none,True,True
92115,1.0,0.0,0.5,none,True,True
92116,1.0,0.0,0.5,none,True,True
92117,1.0,0.0,0.5,none,True,True
92118,1.0,0.0,0.5,none,True,True
92119,1.0,0.0,0.5,none,True,True
92120,1.0,0.0,0.5,none,True,True
92121,1.0,0.0,0.5,none,True,True
92122,1.0,0.0,0.5,none,True,True
92123,1.0,0.0,0.5,none,True,True
92124,1.0,0.0,0.5,none,True,True
92125,1.0,0.0,0.5,none,True,True
92126,1.0,0.0,0.5,none,True,True
92127,1.0,0.0,0.5,none,True,True
92128,1.0,0.0,0.5,none,True,True
92129,1.0,0.0,0.5,none,True,True
92130,1.0,0.0,0.5,none,True,True
92131,1.0,0.0,0.5,none,True,True
92132,1.0,0.0,0.5,none,True,True
92133,1.0,0.0,0.5,none,True,True
92134,1.0,0.0,0.5,none,True,True
92135,1.0,0.0,0.5,none,True,True
92136,1.0,0.0,0.5,none,True,True
92137,1.0,0.0,0.5,none,True,True
92138,1.0,0.0,0.5,none,True,True
92139,1.0,0.0,0.5,none,True,True
92140,1.0,0.0,0.5,none,True,True
92141,1.0,0.0,0.5,none,True,True
92142,1.0,0.0,0.5,none,True,True
92143,1.0,0.0,0.5,none,True,True
92144,1.0,0.0,0.5,none,True,True
92145,1.0,0.0,0.5,none,True,True
92146,1.0,0.0,0.5,none,True,True
92147,1.0,0.0,0.5,none,True,True
92148,1.0,0.0,0.5,none,True,True
92149,1.0,0.0,0.5,none,True,True
92150,1.0,0.0,0.5,none,True,True
92151,1.0,0.0,0.5,none,True,True
92152,1.0,0.0,0.5,none,True,True
92153,1.0,0.0,0.5,none,True,True
92154,1.0,0.0,0.5,none,True,True
92155,1.0,0.0,0.5,none,True,True
92156,1.0,0.0,0.5,none,True,True
92157,1.0,0.0,0.5,none,True,True
92158,1.0,0.0,0.5,none,True,True
92159,1.0,0.0,0.5,none,True,True
92160,1.0,0.0,0.5,none,True,True
92161,1.0,0.0,0.5,none,True,True
92162,1.0,0.0,0.5,none,True,True
92163,1.0,0.0,0.5,none,True,True
92164,1.0,0.0,0.5,none,True,True
92165,1.0,0.0,0.5,none,True,True
92166,1.0,0.0,0.5,none,True,True
92167,1.0,0.0,0.5,none,True,True
92168,1.0,0.0,0.5,none,True,True
92169,1.0,0.0,0.5,none,True,True
92170,1.0,0.0,0.5,none,True,True
92171,1.0,0.0,0.5,none,True,True
92172,1.0,0.0,0.5,none,True,True
92173,1.0,0.0,0.5,none,True,True
92174,1.0,0.0,0.5,none,True,True
92175,1.0,0.0,0.5,none,True,True
92176,1.0,0.0,0.5,none,True,True
92177,1.0,0.0,0.5,none,True,True
92178,1.0,0.0,0.5,none,True,True
92179,1.0,0.0,0.5,none,True,True
92180,1.0,0.0,0.5,none,True,True
92181,1.0,0.0,0.5,none,True,True
92182,1.0,0.0,0.5,none,True,True
92183,1.0,0.0,0.5,none,True,True
92184,1.0,0.0,0.5,none,True,True
92185,1.0,0.0,0.5,none,True,True
92186,1.0,0.0,0.5,none,True,True
92187,1.0,0.0,0.5,none,True,True
92188,1.0,0.0,0.5,none,True,True
92189,1.0,0.0,0.5,none,True,True
92190,1.0,0.0,0.5,none,True,True
92191,1.0,0.0,0.5,none,True,True
92192,1.0,0.0,0.5,none,True,True
92193,1.0,0.0,0.5,none,True,True
92194,1.0,0.0,0.5,none,True,True
92195,1.0,0.0,0.5,none,True,True
92196,1.0,0.0,0.5,none,True,True
92197,1.0,0.0,0.5,none,True,True
92198,1.0,0.0,0.5,none,True,True
92199,1.0,0.0,0.5,none,True,True
92200,1.0,0.0,0.5,none,True,True
92201,1.0,0.0,0.5,none,True,True
92202,1.0,0.0,0.5,none,True,True
92203,1.0,0.0,0.5,none,True,True
92204,1.0,0.0,0.5,none,True,True
92205,1.0,0.0,0.5,none,True,True
92206,1.0,0.0,0.5,none,True,True
92207,1.0,0.0,0.5,none,True,True
92208,1.0,0.0,0.5,none,True,True
92209,1.0,0.0,0.5,none,True,True
92210,1.0,0.0,0.5,none,True,True
92211,1.0,0.0,0.5,none,True,True
92212,1.0,0.0,0.5,none,True,True
92213,1.0,0.0,0.5,none,True,True
92214,1.0,0.0,0.5,none,True,True
92215,1.0,0.0,0.5,none,True,True
92216,1.0,0.0,0.5,none,True,True
92217,1.0,0.0,0.5,none,True,True
92218,1.0,0.0,0.5,none,True,True
92219,1.0,0.0,0.5,none,True,True
92220,1.0,0.0,0.5,none,True,True
92221,1.0,0.0,0.5,none,True,True
92222,1.0,0.0,0.5,none,True,True
92223,1.0,0.0,0.5,none,True,True
92224,1.0,0.0,0.5,none,True,True
92225,1.0,0.0,0.5,none,True,True
92226,1.0,0.0,0.5,none,True,True
92227,1.0,0.0,0.5,none,True,True
92228,1.0,0.0,0.5,none,True,True
92229,1.0,0.0,0.5,none,True,True
92230,1.0,0.0,0.5,none,True,True
92231,1.0,0.0,0.5,none,True,True
92232,1.0,0.0,0.5,none,True,True
92233,1.0,0.0,0.5,none,True,True
92234,1.0,0.0,0.5,none,True,True
92235,1.0,0.0,0.5,none,True,True
92236,1.0,0.0,0.5,none,True,True
92237,1.0,0.0,0.5,none,True,True
92238,1.0,0.0,0.5,none,True,True
92239,1.0,0.0,0.5,none,True,True
92240,1.0,0.0,0.5,none,True,True
92241,1.0,0.0,0.5,none,True,True
92242,1.0,0.0,0.5,none,True,True
92243,1.0,0.0,0.5,none,True,True
92244,1.0,0.0,0.5,none,True,True
92245,1.0,0.0,0.5,none,True,True
92246,1.0,0.0,0.5,none,True,True
92247,1.0,0.0,0.5,none,True,True
92248,1.0,0.0,0.5,none,True,True
92249,1.0,0.0,0.5,none,True,True
92250,1.0,0.0,0.5,none,True,True
92251,1.0,0.0,0.5,none,True,True
92252,1.0,0.0,0.5,none,True,True
92253,1.0,0.0,0.5,none,True,True
92254,1.0,0.0,0.5,none,True,True
92255,1.0,0.0,0.5,none,True,True
92256,1.0,0.0,0.5,none,True,True
92257,1.0,0.0,0.5,none,True,True
92258,1.0,0.0,0.5,none,True,True
92259,1.0,0.0,0.5,none,True,True
92260,1.0,0.0,0.5,none,True,True
92261,1.0,0.0,0.5,none,True,True
92262,1.0,0.0,0.5,none,True,True
92263,1.0,0.0,0.5,none,True,True
92264,1.0,0.0,0.5,none,True,True
92265,1.0,0.0,0.5,none,True,True
92266,1.0,0.0,0.5,none,True,True
92267,1.0,0.0,0.5,none,True,True
92268,1.0,0.0,0.5,none,True,True
92269,1.0,0.0,0.5,none,True,True
92270,1.0,0.0,0.5,none,True,True
92271,1.0,0.0,0.5,none,True,True
92272,1.0,0.0,0.5,none,True,True
92273,1.0,0.0,0.5,none,True,True
92274,1.0,0.0,0.5,none,True,True
92275,1.0,0.0,0.5,none,True,True
92276,1.0,0.0,0.5,none,True,True
92277,1.0,0.0,0.5,none,True,True
92278,1.0,0.0,0.5,none,True,True
92279,1.0,0.0,0.5,none,True,True
92280,1.0,0.0,0.5,none,True,True
92281,1.0,0.0,0.5,none,True,True
92282,1.0,0.0,0.5,none,True,True
92283,1.0,0.0,0.5,none,True,True
92284,1.0,0.0,0.5,none,True,True
92285,1.0,0.0,0.5,none,True,True
92286,1.0,0.0,0.5,none,True,True
92287,1.0,0.0,0.5,none,True,True
92288,1.0,0.0,0.5,none,True,True
92289,1.0,0.0,0.5,none,True,True
92290,1.0,0.0,0.5,none,True,True
92291,1.0,0.0,0.5,none,True,True
92292,1.0,0.0,0.5,none,True,True
92293,1.0,0.0,0.5,none,True,True
92294,1.0,0.0,0.5,none,True,True
92295,1.0,0.0,0.5,none,True,True
92296,1.0,0.0,0.5,none,True,True
92297,1.0,0.0,0.5,none,True,True
92298,1.0,0.0,0.5,none,True,True
92299,1.0,0.0,0.5,none,True,True
92300,1.0,0.0,0.5,none,True,True
92301,1.0,0.0,0.5,none,True,True
92302,1.0,0.0,0.5,none,True,True
92303,1.0,0.0,0.5,none,True,True
92304,1.0,0.0,0.5,none,True,True
92305,1.0,0.0,0.5,none,True,True
92306,1.0,0.0,0.5,none,True,True
92307,1.0,0.0,0.5,none,True,True
92308,1.0,0.0,0.5,none,True,True
92309,1.0,0.0,0.5,none,True,True
92310,1.0,0.0,0.5,none,True,True
92311,1.0,0.0,0.5,none,True,True
92312,1.0,0.0,0.5,none,True,True
92313,1.0,0.0,0.5,none,True,True
92314,1.0,0.0,0.5,none,True,True
92315,1.0,0.0,0.5,none,True,True
92316,1.0,0.0,0.5,none,True,True
92317,1.0,0.0,0.5,none,True,True
92318,1.0,0.0,0.5,none,True,True
92319,1.0,0.0,0.5,none,True,True
92320,1.0,0.0,0.5,none,True,True
92321,1.0,0.0,0.5,none,True,True
92322,1.0,0.0,0.5,none,True,True
92323,1.0,0.0,0.5,none,True,True
92324,1.0,0.0,0.5,none,True,True
92325,1.0,0.0,0.5,none,True,True
92326,1.0,0.0,0.5,none,True,True
92327,1.0,0.0,0.5,none,True,True
92328,1.0,0.0,0.5,none,True,True
92329,1.0,0.0,0.5,none,True,True
92330,1.0,0.0,0.5,none,True,True
92331,1.0,0.0,0.5,none,True,True
92332,1.0,0.0,0.5,none,True,True
92333,1.0,0.0,0.5,none,True,True
92334,1.0,0.0,0.5,none,True,True
92335,1.0,0.0,0.5,none,True,True
92336,1.0,0.0,0.5,none,True,True
92337,1.0,0.0,0.5,none,True,True
92338,1.0,0.0,0.5,none,True,True
92339,1.0,0.0,0.5,none,True,True
92340,1.0,0.0,0.5,none,True,True
92341,1.0,0.0,0.5,none,True,True
92342,1.0,0.0,0.5,none,True,True
92343,1.0,0.0,0.5,none,True,True
92344,1.0,0.0,0.5,none,True,True
92345,1.0,0.0,0.5,none,True,True
92346,1.0,0.0,0.5,none,True,True
92347,1.0,0.0,0.5,none,True,True
92348,1.0,0.0,0.5,none,True,True
92349,1.0,0.0,0.5,none,True,True
92350,1.0,0.0,0.5,none,True,True
92351,1.0,0.0,0.5,none,True,True
92352,1.0,0.0,0.5,none,True,True
92353,1.0,0.0,0.5,none,True,True
92354,1.0,0.0,0.5,none,True,True
92355,1.0,0.0,0.5,none,True,True
92356,1.0,0.0,0.5,none,True,True
92357,1.0,0.0,0.5,none,True,True
92358,1.0,0.0,0.5,none,True,True
92359,1.0,0.0,0.5,none,True,True
92360,1.0,0.0,0.5,none,True,True
92361,1.0,0.0,0.5,none,True,True
92362,1.0,0.0,0.5,none,True,True
92363,1.0,0.0,0.5,none,True,True
92364,1.0,0.0,0.5,none,True,True
92365,1.0,0.0,0.5,none,True,True
92366,1.0,0.0,0.5,none,True,True
92367,1.0,0.0,0.5,none,True,True
92368,1.0,0.0,0.5,none,True,True
92369,1.0,0.0,0.5,none,True,True
92370,1.0,0.0,0.5,none,True,True
92371,1.0,0.0,0.5,none,True,True
92372,1.0,0.0,0.5,none,True,True
92373,1.0,0.0,0.5,none,True,True
92374,1.0,0.0,0.5,none,True,True
92375,1.0,0.0,0.5,none,True,True
92376,1.0,0.0,0.5,none,True,True
92377,1.0,0.0,0.5,none,True,True
92378,1.0,0.0,0.5,none,True,True
92379,1.0,0.0,0.5,none,True,True
92380,1.0,0.0,0.5,none,True,True
92381,1.0,0.0,0.5,none,True,True
92382,1.0,0.0,0.5,none,True,True
92383,1.0,0.0,0.5,none,True,True
92384,1.0,0.0,0.5,none,True,True
92385,1.0,0.0,0.5,none,True,True
92386,1.0,0.0,0.5,none,True,True
92387,1.0,0.0,0.5,none,True,True
92388,1.0,0.0,0.5,none,True,True
92389,1.0,0.0,0.5,none,True,True
92390,1.0,0.0,0.5,none,True,True
92391,1.0,0.0,0.5,none,True,True
92392,1.0,0.0,0.5,none,True,True
92393,1.0,0.0,0.5,none,True,True
92394,1.0,0.0,0.5,none,True,True
92395,1.0,0.0,0.5,none,True,True
92396,1.0,0.0,0.5,none,True,True
92397,1.0,0.0,0.5,none,True,True
92398,1.0,0.0,0.5,none,True,True
92399,1.0,0.0,0.5,none,True,True
92400,1.0,0.0061,0.5,none,True,True
92401,1.0,0.0357,0.5,none,True,True
92402,1.0,0.0812,0.5,none,True,True
92403,1.0,0.1113,0.5,none,True,True
92404,1.0,0.1253,0.5,none,True,True
92405,1.0,0.1408,0.5,none,True,True
92406,1.0,0.0907,0.5,none,True,True
92407,1.0,0.1198,0.5,none,True,True
92408,1.0,0.0467,0.5,none,True,True
92409,1.0,0.0522,0.5,none,True,True
92410,1.0,0.0405,0.5,none,True,True
92411,1.0,0.0313,0.5,none,True,True
92412,1.0,0.0083,0.5,none,True,True
92413,1.0,0.0726,0.5,none,True,True
92414,1.0,0.0793,0.5,none,True,True
92415,1.0,0.0581,0.5,none,True,True
92416,1.0,0.0955,0.5,none,True,True
92417,1.0,0.0839,0.5,none,True,True
92418,1.0,0.0648,0.5,none,True,True
92419,1.0,0.0718,0.5,none,True,True
92420,1.0,0.0589,0.5,none,True,True
92421,1.0,0.0403,0.5,none,True,True
92422,1.0,0.0327,0.5,none,True,True
92423,1.0,0.0277,0.5,none,True,True
92424,1.0,0.017,0.5,none,True,True
92425,1.0,0.0102,0.5,none,True,True
92426,1.0,0.0099,0.5,none,True,True
92427,1.0,0.008,0.5,none,True,True
92428,1.0,0.005,0.5,none,True,True
92429,1.0,0.0063,0.5,none,True,True
92430,1.0,0.009,0.5,none,True,True
92431,1.0,0.0096,0.5,none,True,True
92432,1.0,0.0108,0.5,none,True,True
92433,1.0,0.014,0.5,none,True,True
92434,1.0,0.0161,0.5,none,True,True
92435,1.0,0.0167,0.5,none,True,True
92436,1.0,0.0182,0.5,none,True,True
92437,1.0,0.0196,0.5,none,True,True
92438,1.0,0.0197,0.5,none,True,True
92439,1.0,0.0193,0.5,none,True,True
92440,1.0,0.0193,0.5,none,True,True
92441,1.0,0.0187,0.5,none,True,True
92442,1.0,0.0174,0.5,none,True,True
92443,1.0,0.0163,0.5,none,True,True
92444,1.0,0.0152,0.5,none,True,True
92445,1.0,0.0138,0.5,none,True,True
92446,1.0,0.0123,0.5,none,True,True
92447,1.0,0.0111,0.5,none,True,True
92448,1.0,0.01,0.5,none,True,True
92449,1.0,0.0088,0.5,none,True,True
